	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00636	0.261538	0.507692	0.484848	0.536232	0.197802	0.352113	0.462500	0.426667	0.500000	0.235294	0.586667	0.397260	0.428571	0.224719	0.338028	0.382353	0.435484	0.549296	0.314607	0.227273	0.232323	0.351064	0.430556	0.244681	0.311111	0.303797	0.621622	0.184211	0.384615	0.486111	0.430556	0.420290	0.242105	0.247191	0.342857	0.406250	0.308642	0.243902	0.357143	0.357143	0.507692	0.315068	0.246753	0.397059	0.397059	0.420290	0.311688	0.171429	0.253333	0.426471	0.228261	0.424242	0.414286	0.369863	0.324324	0.304348	0.238806	0.321429	0.238095	0.318182	0.051724	0.105263	0.120690	0.105263	0.087719	0.155172	0.406250	0.250000	0.376812	0.250000	0.338235	0.459459	0.367647	0.328767	0.357143	0.533333	0.300000	0.281250	0.410526	0.552632	0.457831	0.289157	0.619048	0.280488	0.530303	0.365079	1.000000	0.423077	0.457627	0.600000	0.506667	0.439024	0.386364	0.225000	0.231579	0.284211	0.221053	0.287234	0.225806	0.376623	0.567164	0.325000	0.534247	0.150000	0.333333	0.397059	0.409091	0.557143	0.596774	0.582090	0.627119	0.436620	0.650000	0.532258	0.500000	0.477273	0.657143	0.608696	0.578947	0.359375	0.281690	0.378788	0.421053	0.463768	0.410959	0.450000	0.426471	0.365079	0.460317	0.333333	0.257143	0.349206	0.179104	0.303797	0.066667	0.304348	0.469697	0.500000	0.382353	0.408451	0.237113	0.486842	0.471429	0.317460	0.319588	0.435897	0.478873	0.391892	0.434783	0.290323	0.238095	0.384615	0.666667	0.301075	0.324675	0.442857	0.634921	0.500000	0.424242	0.475000	0.242424	0.592105	0.666667	0.506329	0.425000	0.602941	0.354839	0.591549	0.470588	0.228261	0.337500	0.507246	0.390805	0.390805	0.292135	0.571429	0.344262	0.550725	0.402597	0.506024	0.555556	0.305556	0.354839	0.477612	0.493333	0.525000	0.289474	0.575342	0.359375	0.432432	0.459770	0.516129	0.444444	0.512195	0.318841	0.542857	0.583333	0.478873	0.342105	0.424242	0.298701	0.287879	0.631579	0.443038	0.430556	0.333333	0.163934	0.525000	0.253012	0.196970
D00638	0.416667	0.442857	0.485294	0.453333	0.400000	0.222222	0.558442	0.410256	0.500000	0.242857	0.626667	0.312500	0.337662	0.287356	0.400000	0.426471	0.460317	0.412500	0.363636	0.400000	0.470588	0.547619	0.413333	0.348315	0.329670	0.325000	0.556962	0.256757	0.347826	0.447368	0.452055	0.294872	0.406977	0.373494	0.328767	0.256757	0.345679	0.312500	0.360465	0.314607	0.364865	0.394366	0.500000	0.420290	0.256410	0.328947	0.485714	0.370968	0.405797	0.449275	0.318182	0.426471	0.378378	0.355263	0.262500	0.328571	0.457627	0.310345	0.258824	0.384615	0.084746	0.137931	0.152542	0.137931	0.140351	0.206897	0.328571	0.216667	0.256410	0.278689	0.424242	0.480000	0.297297	0.515152	0.446809	0.616438	0.395349	0.250000	0.473118	0.475610	0.409091	0.341463	0.438356	0.333333	0.424658	0.483333	0.423077	1.000000	0.390625	0.621212	0.589041	0.406977	0.420455	0.383562	0.363636	0.373626	0.367816	0.362637	0.314607	0.379747	0.440000	0.453333	0.455696	0.142857	0.434783	0.441176	0.432836	0.555556	0.416667	0.513889	0.477612	0.458333	0.457143	0.380282	0.397260	0.445652	0.545455	0.480519	0.481928	0.304348	0.305556	0.402985	0.480000	0.316456	0.394737	0.216216	0.369863	0.289855	0.484375	0.546875	0.213333	0.239437	0.154930	0.432432	0.136986	0.500000	0.282051	0.413793	0.447761	0.373333	0.336957	0.611111	0.492958	0.323077	0.423913	0.513158	0.521127	0.394737	0.360000	0.382022	0.289157	0.423077	0.479452	0.393258	0.478873	0.464789	0.452055	0.418919	0.385714	0.531646	0.328125	0.653333	0.479452	0.452381	0.560000	0.435897	0.225352	0.506494	0.355263	0.380952	0.527778	0.507042	0.441860	0.441860	0.372093	0.416667	0.268657	0.594203	0.423077	0.505882	0.422535	0.447761	0.318182	0.500000	0.575342	0.488095	0.442857	0.475000	0.250000	0.493151	0.413043	0.385714	0.414894	0.530120	0.424242	0.563380	0.462500	0.521127	0.346154	0.492308	0.373333	0.517241	0.548780	0.500000	0.432432	0.318182	0.193548	0.623377	0.445946	0.301587
D00639	0.250000	0.288136	0.266667	0.333333	0.175676	0.213115	0.338028	0.268657	0.328358	0.192308	0.426471	0.212121	0.278689	0.191781	0.280702	0.384615	0.425532	0.294118	0.250000	0.255319	0.176471	0.296296	0.265625	0.217949	0.230769	0.227273	0.324324	0.236364	0.360000	0.250000	0.246154	0.245902	0.170732	0.219178	0.241379	0.259259	0.272727	0.230769	0.260274	0.226667	0.310345	0.298246	0.254237	0.377358	0.303571	0.288136	0.274194	0.276596	0.241379	0.415094	0.213333	0.285714	0.350877	0.258065	0.169231	0.236364	0.326087	0.236111	0.188406	0.300000	0.054054	0.138889	0.162162	0.138889	0.111111	0.216216	0.333333	0.411765	0.237288	0.394737	0.437500	0.246377	0.183333	0.315789	0.233333	0.388060	0.202532	0.333333	0.317647	0.371429	0.320000	0.287879	0.454545	0.257576	0.385965	0.560976	0.457627	0.390625	1.000000	0.518519	0.318841	0.333333	0.265823	0.266667	0.233766	0.250000	0.205128	0.269231	0.210526	0.272727	0.360656	0.272727	0.323529	0.205128	0.254237	0.280702	0.448980	0.474576	0.480769	0.377049	0.396226	0.379310	0.400000	0.460000	0.452830	0.285714	0.402985	0.348485	0.342466	0.274510	0.301887	0.210526	0.283582	0.295082	0.246154	0.300000	0.339286	0.361702	0.489362	0.321429	0.222222	0.211538	0.117647	0.191176	0.054545	0.333333	0.315789	0.324324	0.500000	0.238095	0.195122	0.491803	0.372881	0.173077	0.277108	0.232877	0.360656	0.265625	0.350877	0.166667	0.261538	0.283582	0.596154	0.178571	0.311475	0.196970	0.446429	0.333333	0.440000	0.280000	0.463415	0.434783	0.596154	0.293333	0.243243	0.338462	0.240000	0.378788	0.258065	0.166667	0.287879	0.344262	0.253165	0.253165	0.207792	0.400000	0.333333	0.328125	0.264706	0.337662	0.333333	0.285714	0.291667	0.305085	0.428571	0.265823	0.288136	0.367647	0.226415	0.253731	0.265060	0.384615	0.285714	0.342105	0.301887	0.457627	0.373134	0.383333	0.212121	0.241379	0.238095	0.285714	0.397260	0.226667	0.265625	0.215686	0.400000	0.333333	0.223881	0.390244
D00640	0.392857	0.382353	0.492063	0.436620	0.296296	0.194805	0.412500	0.391892	0.407895	0.159420	0.575342	0.289474	0.280000	0.179775	0.300000	0.343284	0.517857	0.394737	0.298851	0.425926	0.325843	0.447059	0.302632	0.228261	0.252747	0.222222	0.487179	0.178082	0.343750	0.373333	0.337838	0.305556	0.310345	0.320988	0.216216	0.283582	0.307692	0.209877	0.325301	0.279070	0.342857	0.333333	0.352941	0.421875	0.246575	0.287671	0.366197	0.278689	0.285714	0.500000	0.197802	0.451613	0.376812	0.230769	0.175000	0.246377	0.316667	0.244186	0.190476	0.317460	0.036364	0.092593	0.109091	0.092593	0.074074	0.145455	0.303030	0.245283	0.213333	0.290909	0.426230	0.350649	0.271429	0.409091	0.357895	0.541667	0.345238	0.278689	0.444444	0.425000	0.409639	0.256098	0.555556	0.246914	0.492308	0.607843	0.600000	0.621212	0.518519	1.000000	0.602941	0.407407	0.421687	0.253333	0.228261	0.282609	0.217391	0.244681	0.195652	0.324675	0.442857	0.324675	0.367089	0.203704	0.314286	0.378788	0.508475	0.544118	0.507937	0.500000	0.586207	0.420290	0.583333	0.491803	0.507937	0.400000	0.555556	0.465753	0.468354	0.238806	0.208333	0.403226	0.424658	0.347222	0.320000	0.317460	0.430769	0.413793	0.571429	0.460317	0.150685	0.285714	0.102941	0.285714	0.085714	0.457627	0.309859	0.333333	0.475410	0.280000	0.221053	0.651515	0.455882	0.274194	0.362637	0.367089	0.485294	0.269231	0.357143	0.288889	0.250000	0.268293	0.629032	0.300000	0.324324	0.366197	0.571429	0.420290	0.406250	0.461538	0.278689	0.602740	0.629032	0.402439	0.428571	0.500000	0.269841	0.513889	0.391304	0.282353	0.391892	0.515152	0.376471	0.376471	0.275862	0.507937	0.322034	0.584615	0.268293	0.440476	0.516129	0.428571	0.428571	0.484375	0.565217	0.421687	0.323944	0.441558	0.238806	0.500000	0.366667	0.384615	0.340426	0.481481	0.338462	0.552239	0.447368	0.507463	0.272727	0.428571	0.246753	0.446429	0.558442	0.410256	0.394366	0.290323	0.196429	0.512821	0.315789	0.229508
D00642	0.403226	0.492754	0.492754	0.608696	0.295455	0.278481	0.544304	0.454545	0.526316	0.271429	0.569620	0.371795	0.363636	0.212766	0.369863	0.320000	0.382353	0.419753	0.284211	0.365079	0.395604	0.389474	0.367089	0.270833	0.255102	0.350000	0.562500	0.202532	0.319444	0.513514	0.402597	0.410959	0.336957	0.274725	0.320000	0.376812	0.405063	0.289157	0.400000	0.383721	0.450704	0.328947	0.364865	0.369863	0.351351	0.337662	0.341772	0.242857	0.285714	0.545455	0.229167	0.523077	0.386667	0.363636	0.320513	0.319444	0.333333	0.318182	0.267442	0.260274	0.000000	0.046154	0.076923	0.046154	0.046875	0.107692	0.376812	0.171875	0.282051	0.250000	0.297297	0.448718	0.441176	0.378378	0.366337	0.578947	0.402299	0.208333	0.432990	0.518519	0.465116	0.317647	0.486111	0.325301	0.472222	0.400000	0.506667	0.589041	0.318841	0.602941	1.000000	0.447059	0.459770	0.256098	0.284211	0.309278	0.273684	0.298969	0.239583	0.423077	0.506849	0.337349	0.444444	0.138462	0.346667	0.388889	0.361111	0.443038	0.424658	0.585714	0.530303	0.407895	0.552239	0.449275	0.485714	0.516854	0.635135	0.567568	0.623377	0.314286	0.280000	0.500000	0.527027	0.413333	0.421053	0.333333	0.457143	0.338235	0.405797	0.530303	0.256757	0.267606	0.217391	0.367089	0.103896	0.397059	0.360000	0.388889	0.302632	0.346154	0.275510	0.616438	0.421053	0.442623	0.430108	0.539474	0.447368	0.402597	0.424658	0.344086	0.267442	0.412500	0.506849	0.298969	0.426667	0.558824	0.500000	0.550725	0.337838	0.537500	0.191781	0.594937	0.506849	0.569620	0.608108	0.583333	0.271429	0.594595	0.500000	0.388235	0.365854	0.786885	0.615385	0.615385	0.318681	0.485714	0.242857	0.555556	0.430380	0.494253	0.450704	0.455882	0.348485	0.444444	0.519481	0.459770	0.303797	0.538462	0.352941	0.632353	0.517241	0.477612	0.436170	0.632911	0.411765	0.527027	0.545455	0.447368	0.407895	0.414286	0.329114	0.475410	0.592593	0.525641	0.565217	0.348485	0.151515	0.607595	0.345679	0.183099
D00647	0.210526	0.384615	0.350000	0.432099	0.545455	0.218391	0.395604	0.329545	0.406977	0.220779	0.517647	0.333333	0.294118	0.416667	0.329114	0.268293	0.414286	0.363636	0.511905	0.246575	0.534884	0.611765	0.313953	0.443182	0.471264	0.298851	0.460674	0.190476	0.369863	0.344828	0.284091	0.367089	0.542169	0.531646	0.283951	0.351351	0.397590	0.333333	0.458824	0.653333	0.333333	0.218391	0.261905	0.363636	0.312500	0.317073	0.321429	0.226667	0.238095	0.354430	0.430233	0.405405	0.415584	0.279070	0.285714	0.298701	0.309859	0.475610	0.461538	0.243590	0.028986	0.073529	0.102941	0.073529	0.074627	0.132353	0.265823	0.176471	0.193182	0.250000	0.328947	0.340909	0.337662	0.337500	0.588889	0.543210	0.476744	0.226667	0.515789	0.471264	0.523256	0.376471	0.513514	0.369048	0.441558	0.263158	0.439024	0.406977	0.333333	0.407407	0.447059	1.000000	0.783784	0.186813	0.459770	0.483146	0.448276	0.505747	0.425287	0.333333	0.352941	0.274725	0.370787	0.097222	0.277108	0.329114	0.320513	0.451220	0.434211	0.468354	0.432432	0.400000	0.453333	0.458333	0.472973	0.627907	0.500000	0.457831	0.428571	0.197531	0.262500	0.311688	0.372093	0.353659	0.378049	0.293333	0.354430	0.263158	0.416667	0.292683	0.256410	0.250000	0.171053	0.329412	0.267606	0.333333	0.320988	0.368421	0.316456	0.294118	0.413043	0.382022	0.412500	0.309859	0.468085	0.435294	0.419753	0.284091	0.345679	0.529412	0.480519	0.311111	0.533333	0.488636	0.302326	0.387500	0.506667	0.365854	0.368421	0.454545	0.226667	0.505747	0.533333	0.535714	0.409091	0.416667	0.323944	0.464286	0.358025	0.447059	0.344828	0.443038	0.617284	0.617284	0.344086	0.535211	0.210526	0.314607	0.311111	0.483516	0.402597	0.253012	0.305556	0.345679	0.370787	0.450549	0.285714	0.436782	0.276316	0.380952	0.611765	0.424658	0.609195	0.472527	0.231707	0.493671	0.425287	0.402439	0.333333	0.268293	0.294118	0.283784	0.440860	0.458824	0.345238	0.287671	0.191176	0.419355	0.310345	0.236111
D00648	0.280000	0.365854	0.365854	0.411765	0.597403	0.222222	0.364583	0.315217	0.358696	0.240506	0.461538	0.318182	0.252747	0.366667	0.379747	0.285714	0.337662	0.347826	0.523256	0.338028	0.563218	0.584270	0.271739	0.393617	0.483146	0.314607	0.395833	0.181818	0.405405	0.359551	0.285714	0.365854	0.571429	0.602564	0.255814	0.350649	0.318681	0.348837	0.454545	0.684211	0.317647	0.195652	0.264368	0.453333	0.313253	0.317647	0.352941	0.263158	0.213483	0.290698	0.380435	0.459459	0.430380	0.225806	0.302326	0.268293	0.310811	0.470588	0.456790	0.278481	0.027397	0.054795	0.082192	0.054795	0.055556	0.094595	0.253012	0.135135	0.197802	0.253521	0.381579	0.311828	0.320988	0.387500	0.651685	0.517647	0.488636	0.280000	0.591398	0.419355	0.516854	0.375000	0.450000	0.383721	0.419753	0.265823	0.386364	0.420455	0.265823	0.421687	0.459770	0.783784	1.000000	0.204301	0.423913	0.462366	0.397849	0.467391	0.376344	0.379310	0.367816	0.276596	0.326316	0.152778	0.279070	0.345679	0.354430	0.447059	0.448718	0.445783	0.375000	0.450000	0.361446	0.472973	0.506667	0.565217	0.460674	0.388889	0.472527	0.160920	0.193182	0.381579	0.386364	0.369048	0.376471	0.311688	0.405063	0.298701	0.358974	0.341463	0.243902	0.253165	0.162500	0.344828	0.287671	0.424658	0.353659	0.326733	0.384615	0.266667	0.410526	0.395604	0.462500	0.310811	0.463918	0.500000	0.487500	0.258065	0.361446	0.540230	0.512821	0.284211	0.506329	0.516854	0.288889	0.437500	0.444444	0.364706	0.421053	0.466667	0.230769	0.483516	0.506329	0.511364	0.471264	0.397727	0.342466	0.411111	0.390244	0.511905	0.390805	0.421687	0.588235	0.588235	0.329897	0.448718	0.246753	0.287234	0.284211	0.494624	0.473684	0.367089	0.342466	0.345238	0.448276	0.416667	0.317647	0.449438	0.278481	0.428571	0.584270	0.350000	0.600000	0.468085	0.346154	0.487805	0.438202	0.487500	0.364706	0.333333	0.325581	0.337838	0.468085	0.454545	0.409639	0.289474	0.197183	0.462366	0.340909	0.223684
D00649	0.220339	0.205479	0.239437	0.215190	0.253165	0.365079	0.426667	0.385714	0.346667	0.345455	0.397436	0.373134	0.428571	0.394366	0.307692	0.333333	0.161765	0.369863	0.371795	0.183333	0.349398	0.300000	0.430769	0.407895	0.367089	0.291667	0.375000	0.600000	0.311475	0.310811	0.388060	0.205479	0.285714	0.231707	0.253731	0.176471	0.391304	0.295775	0.238095	0.181818	0.275362	0.563636	0.409836	0.328125	0.250000	0.239437	0.400000	0.384615	0.500000	0.242857	0.430556	0.166667	0.219178	0.428571	0.353846	0.355932	0.303571	0.160920	0.253333	0.222222	0.085106	0.104167	0.100000	0.104167	0.083333	0.075472	0.333333	0.132075	0.393443	0.250000	0.327869	0.380282	0.257576	0.338462	0.242424	0.312500	0.289157	0.200000	0.291667	0.301205	0.290698	0.276316	0.179487	0.266667	0.300000	0.266667	0.225000	0.383562	0.266667	0.253333	0.256098	0.186813	0.204301	1.000000	0.389610	0.400000	0.376623	0.370370	0.444444	0.391304	0.376812	0.548387	0.397260	0.072727	0.365079	0.268657	0.296875	0.356164	0.348485	0.246753	0.211268	0.393939	0.236111	0.287879	0.253521	0.200000	0.247059	0.231707	0.222222	0.350877	0.327869	0.157143	0.324324	0.246575	0.291667	0.132353	0.242857	0.169231	0.205882	0.343750	0.218750	0.086957	0.254545	0.328571	0.111111	0.269841	0.242857	0.447368	0.377049	0.428571	0.410256	0.320513	0.388060	0.196721	0.340909	0.324675	0.417910	0.476190	0.348485	0.279070	0.270270	0.441176	0.301370	0.337349	0.508197	0.281690	0.177215	0.295775	0.377049	0.384615	0.500000	0.423077	0.301370	0.224719	0.333333	0.192771	0.072464	0.271605	0.267606	0.287500	0.385714	0.287671	0.233333	0.233333	0.381579	0.141026	0.241379	0.243590	0.420290	0.321839	0.205479	0.235294	0.104478	0.253521	0.360000	0.435897	0.419355	0.329114	0.222222	0.215190	0.206186	0.150685	0.276596	0.295455	0.285714	0.342466	0.333333	0.417910	0.333333	0.183099	0.343284	0.229508	0.325581	0.333333	0.309859	0.213115	0.150943	0.400000	0.362319	0.437500
D00650	0.151899	0.258824	0.273810	0.263736	0.552632	0.312500	0.415730	0.303371	0.363636	0.309859	0.361702	0.290698	0.313253	0.735294	0.268293	0.271605	0.256410	0.307692	0.594937	0.153846	0.597561	0.581395	0.365854	0.826087	0.607595	0.333333	0.303030	0.394366	0.207317	0.274725	0.317647	0.337500	0.494118	0.518987	0.211765	0.222222	0.369048	0.305882	0.268041	0.464286	0.304878	0.346154	0.363636	0.209302	0.316456	0.215909	0.341463	0.300000	0.320513	0.247059	0.820896	0.211765	0.161290	0.345679	0.304878	0.375000	0.243243	0.395349	0.591549	0.230769	0.076923	0.090909	0.088235	0.090909	0.092308	0.101449	0.237500	0.112676	0.316456	0.166667	0.204819	0.360465	0.259259	0.325000	0.510638	0.319149	0.400000	0.137500	0.474227	0.351064	0.300000	0.303371	0.233333	0.295455	0.222222	0.233766	0.231579	0.363636	0.233766	0.228261	0.284211	0.459770	0.423913	0.389610	1.000000	0.845070	0.865672	0.830986	0.892308	0.306818	0.341176	0.419753	0.359551	0.068493	0.280488	0.223529	0.228916	0.268817	0.227273	0.263736	0.206897	0.233333	0.227273	0.195402	0.186813	0.463158	0.315789	0.304348	0.252427	0.246753	0.388889	0.204819	0.392857	0.341463	0.382716	0.170732	0.277108	0.202532	0.262500	0.312500	0.243590	0.146341	0.239437	0.302326	0.271429	0.207317	0.308642	0.433333	0.211765	0.362500	0.816901	0.340659	0.244444	0.210526	0.427083	0.423529	0.252747	0.349398	0.317073	0.517647	0.412500	0.360465	0.239130	0.511628	0.423077	0.279070	0.230769	0.290698	0.226190	0.395604	0.213333	0.354167	0.239130	0.347368	0.430233	0.242105	0.094118	0.311828	0.252874	0.418605	0.318182	0.284091	0.428571	0.428571	0.362637	0.227273	0.229730	0.318182	0.360465	0.353535	0.244186	0.183908	0.192308	0.301205	0.287234	0.336735	0.354430	0.409091	0.185185	0.236559	0.416667	0.226190	0.463158	0.357143	0.315789	0.285714	0.397727	0.252747	0.290698	0.256098	0.313253	0.205128	0.343434	0.382022	0.244444	0.177215	0.176471	0.408602	0.378049	0.205479
D00651	0.170732	0.244444	0.317647	0.290323	0.518519	0.375000	0.423913	0.406977	0.388889	0.289474	0.400000	0.380952	0.373494	0.782609	0.282353	0.301205	0.256098	0.377778	0.597561	0.172840	0.581395	0.602273	0.426829	0.794521	0.629630	0.314607	0.353535	0.386667	0.253012	0.329670	0.409639	0.365854	0.517241	0.506024	0.200000	0.253012	0.379310	0.303371	0.306122	0.505882	0.302326	0.392405	0.325301	0.267442	0.345679	0.204301	0.306818	0.280000	0.317073	0.261364	0.867647	0.255814	0.215054	0.325581	0.302326	0.350649	0.259740	0.404494	0.573333	0.231707	0.071429	0.084507	0.082192	0.084507	0.070423	0.094595	0.238095	0.105263	0.362500	0.171053	0.220930	0.402299	0.289157	0.321429	0.515464	0.343750	0.423913	0.156627	0.541667	0.389474	0.350000	0.315217	0.274725	0.307692	0.263736	0.265823	0.284211	0.373626	0.250000	0.282609	0.309278	0.483146	0.462366	0.400000	0.845070	1.000000	0.756757	0.849315	0.828571	0.318681	0.352273	0.463415	0.384615	0.077922	0.294118	0.238636	0.258824	0.336957	0.284091	0.304348	0.250000	0.274725	0.269663	0.238636	0.228261	0.484536	0.354167	0.329787	0.288462	0.262500	0.346154	0.250000	0.435294	0.385542	0.409639	0.202381	0.321429	0.234568	0.277108	0.325301	0.243902	0.137931	0.223684	0.300000	0.253333	0.209302	0.353659	0.472527	0.241379	0.373494	0.786667	0.351064	0.300000	0.243590	0.448980	0.431818	0.307692	0.329545	0.345238	0.540230	0.439024	0.340659	0.293478	0.569767	0.380952	0.306818	0.271739	0.288889	0.285714	0.434783	0.215190	0.391753	0.293478	0.371134	0.454545	0.268041	0.126437	0.351064	0.295455	0.476744	0.344444	0.340909	0.451613	0.451613	0.387097	0.255556	0.246753	0.359551	0.340659	0.376238	0.287356	0.200000	0.209877	0.345238	0.354839	0.416667	0.317647	0.465909	0.202381	0.263158	0.438776	0.241379	0.469388	0.366337	0.312500	0.326087	0.454545	0.307692	0.288889	0.241379	0.295455	0.222222	0.393939	0.406593	0.244681	0.225000	0.164384	0.446809	0.340909	0.192308
D00654	0.168831	0.247059	0.247059	0.280899	0.519481	0.300000	0.388889	0.292135	0.337079	0.295775	0.336842	0.279070	0.317073	0.720588	0.256098	0.275000	0.243590	0.296703	0.623377	0.171053	0.585366	0.569767	0.353659	0.953125	0.575000	0.321429	0.292929	0.361111	0.195122	0.263736	0.305882	0.325000	0.500000	0.525641	0.214286	0.225000	0.373494	0.309524	0.270833	0.435294	0.277108	0.333333	0.424658	0.211765	0.303797	0.204545	0.329268	0.250000	0.307692	0.250000	0.833333	0.186047	0.163043	0.317073	0.292683	0.361111	0.246575	0.400000	0.534247	0.187500	0.078125	0.092308	0.089552	0.092308	0.093750	0.119403	0.225000	0.114286	0.303797	0.169014	0.207317	0.348837	0.246914	0.280488	0.516129	0.294737	0.436782	0.139241	0.463918	0.340426	0.290000	0.306818	0.222222	0.298851	0.211111	0.236842	0.221053	0.367816	0.205128	0.217391	0.273684	0.448276	0.397849	0.376623	0.865672	0.756757	1.000000	0.767123	0.876923	0.266667	0.313953	0.407407	0.348315	0.040541	0.300000	0.226190	0.202381	0.271739	0.229885	0.252747	0.209302	0.250000	0.229885	0.197674	0.188889	0.452632	0.305263	0.307692	0.242718	0.233766	0.375000	0.192771	0.380952	0.329268	0.370370	0.158537	0.265060	0.189873	0.250000	0.316456	0.230769	0.148148	0.225352	0.305882	0.275362	0.166667	0.296296	0.406593	0.214286	0.333333	0.802817	0.315217	0.247191	0.197368	0.446809	0.411765	0.255556	0.321429	0.304878	0.523810	0.417722	0.333333	0.241758	0.517647	0.392405	0.267442	0.219780	0.264368	0.214286	0.384615	0.216216	0.329897	0.241758	0.351064	0.418605	0.244681	0.095238	0.315217	0.255814	0.423529	0.306818	0.287356	0.433333	0.433333	0.351648	0.215909	0.184211	0.321839	0.333333	0.330000	0.218391	0.200000	0.179487	0.273810	0.290323	0.326531	0.341772	0.397727	0.202532	0.225806	0.421053	0.243902	0.452632	0.333333	0.269231	0.274725	0.386364	0.255556	0.250000	0.228916	0.301205	0.223684	0.306931	0.370787	0.261364	0.194805	0.128571	0.382979	0.365854	0.208333
D00656	0.158537	0.321429	0.305882	0.337079	0.525000	0.362500	0.460674	0.348315	0.409091	0.310811	0.434783	0.385542	0.412500	0.768116	0.301205	0.337500	0.275000	0.366667	0.585366	0.160494	0.569767	0.609195	0.397590	0.805556	0.658228	0.333333	0.371134	0.373333	0.256098	0.333333	0.348837	0.405063	0.523256	0.530864	0.258824	0.271605	0.383721	0.337209	0.322917	0.511905	0.370370	0.345679	0.345679	0.270588	0.402597	0.261364	0.325581	0.266667	0.273810	0.264368	0.826087	0.244186	0.230769	0.378049	0.337349	0.373333	0.246753	0.409091	0.560000	0.250000	0.072464	0.085714	0.114286	0.085714	0.071429	0.095890	0.271605	0.121622	0.350000	0.189189	0.238095	0.375000	0.325000	0.341463	0.553191	0.347368	0.382979	0.187500	0.515464	0.423913	0.353535	0.348315	0.292135	0.340909	0.266667	0.253165	0.287234	0.362637	0.269231	0.244681	0.298969	0.505747	0.467391	0.370370	0.830986	0.849315	0.767123	1.000000	0.840580	0.367816	0.421687	0.416667	0.404494	0.093333	0.329268	0.270588	0.292683	0.355556	0.302326	0.293478	0.282353	0.321839	0.302326	0.255814	0.258427	0.521277	0.387097	0.362637	0.303922	0.250000	0.333333	0.238095	0.406977	0.425000	0.450000	0.234568	0.358025	0.253165	0.296296	0.297619	0.278481	0.166667	0.243243	0.364706	0.256757	0.226190	0.375000	0.528736	0.258824	0.448718	0.773333	0.354839	0.318182	0.230769	0.424242	0.470588	0.325843	0.380952	0.382716	0.546512	0.409639	0.390805	0.296703	0.558140	0.385542	0.295455	0.288889	0.352941	0.289157	0.439560	0.233766	0.425532	0.296703	0.389474	0.426966	0.311828	0.154762	0.384615	0.329412	0.431818	0.333333	0.329545	0.440860	0.440860	0.376344	0.272727	0.283784	0.304348	0.390805	0.380000	0.290698	0.215909	0.227848	0.333333	0.344086	0.421053	0.337349	0.505882	0.265823	0.252632	0.458333	0.304878	0.505263	0.397959	0.300000	0.359551	0.494118	0.311111	0.337209	0.258824	0.378049	0.240506	0.397959	0.411111	0.303371	0.227848	0.183099	0.436170	0.360465	0.210526
