	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D01390	0.085106	0.266667	0.097222	0.061538	0.647059	0.094595	0.125000	0.133333	0.073529	0.109091	0.101449	0.075758	0.070175	0.066667	0.075000	0.288462	0.163265	0.147059	0.114754	0.093023	0.060000	0.092308	0.089552	0.145833	0.104167	0.132353	0.074627	0.061224	0.113924	0.118421	0.094595	0.056604	0.125000	0.129630	0.133333	0.103896	0.092593	0.109890	0.084507	0.080000	0.102941	0.083333	0.161290	0.098361	0.082192	0.100917	0.051282	0.109375	0.074627	0.102941	0.196078	0.340000	0.109375	0.156863	0.121212	0.100000	0.107692	0.134328	0.277778	0.111111	0.095890	0.174603	0.073171	0.074074	0.061224	0.064516	0.057692	0.090909	0.025000	0.079365	0.097222	0.062500	0.087719	0.293103	0.258621	0.100000	0.150943	0.063492	0.106667	0.136364	0.083333	0.375000	0.258621	0.080645	0.245283	0.140625	0.097222	0.132353	0.128571	0.089744	0.114286	0.036585	0.387755	0.271186	0.256757	0.297872	0.121212	0.109375	0.077922	0.041237	0.097222	0.070175	0.093750	0.090909	0.114754	0.135135	0.135593	0.070588	0.069444	0.076923	0.076087	0.705882	0.220000	0.147541	0.191176	0.066667	0.068966	0.076923	0.188679	0.115385	0.063291	0.083333	0.098765	0.106667	0.066667	0.107143	0.109589	0.084746	0.084507	0.126984	0.076923	0.101695	0.285714	1.000000	0.087912	0.232143	0.084337	0.125000	0.084337	0.125000	0.076923	0.066667	0.083333	0.093333	0.066667	0.125000	0.158730	0.133333	0.115385	0.094118	0.116279	0.127907	0.089744	0.083333	0.091954	0.756757	0.133333	0.102941	0.082353	0.431818	0.536585	1.000000	0.090909	0.072727	0.100000	0.081633	0.106383	0.092308	0.262295	0.076923	0.296296	0.320000	0.102941	0.115942	0.103896	0.294118	0.304348	0.156250	0.272727	0.103448	0.133333	0.094118	0.301887	0.130435	0.089744	0.108434	0.109589	0.081967	0.092105	0.094340	0.115385	0.068966	0.118421	0.090909	0.133333	0.098361	0.309091	0.119403	0.127660	0.101695	0.078947	0.111111	0.333333	0.209877	0.309091	0.017857	0.068966	0.155844	0.074074	0.094340	0.487805	0.133333	0.105263	0.106667	0.104478	0.086420	0.065789	0.068182	0.093333	0.300000	0.078947	0.111111	0.097222
D01441	0.200000	0.116279	0.063063	0.080000	0.091954	0.071429	0.132653	0.138298	0.154639	0.098901	0.064815	0.145833	0.098901	0.084211	0.168224	0.139785	0.090909	0.093458	0.103093	0.156522	0.095238	0.182796	0.120000	0.080460	0.150794	0.084112	0.088235	0.058140	0.154545	0.127273	0.212121	0.091954	0.133333	0.111111	0.138298	0.137615	0.195122	0.217391	0.104762	0.081081	0.075472	0.140351	0.132653	0.104167	0.082569	0.089041	0.090090	0.134021	0.168421	0.096154	0.075269	0.115789	0.182796	0.076923	0.118812	0.044444	0.144330	0.197917	0.102041	0.112360	0.122642	0.130000	0.175926	0.145455	0.070588	0.129032	0.093023	0.088235	0.012658	0.070000	0.102804	0.175824	0.074468	0.117647	0.142857	0.093023	0.111111	0.092784	0.161905	0.163265	0.203704	0.105263	0.142857	0.104167	0.105263	0.131313	0.156863	0.074074	0.180000	0.158879	0.147059	0.078261	0.138298	0.200000	0.109244	0.136364	0.107843	0.111111	0.129630	0.060606	0.180000	0.063830	0.112245	0.143885	0.091837	0.108108	0.081633	0.130435	0.074074	0.079208	0.104000	0.089888	0.063830	0.112245	0.132075	0.155340	0.086022	0.090000	0.073684	0.065934	0.160377	0.160714	0.242718	0.109091	0.122642	0.109890	0.224490	0.107527	0.160000	0.208791	0.069565	0.130435	0.094118	0.087912	1.000000	0.136842	0.141593	0.133333	0.141593	0.112069	0.160377	0.107527	0.083333	0.120370	0.122642	0.180851	0.108911	0.114583	0.115044	0.147826	0.115702	0.162393	0.169811	0.181818	0.116667	0.130435	0.103093	0.128713	0.235849	0.096774	0.108696	0.087912	0.125000	0.139535	0.088435	0.069767	0.058140	0.122449	0.171717	0.184783	0.123711	0.105263	0.163265	0.094340	0.137615	0.129032	0.100000	0.141414	0.135417	0.084211	0.138298	0.128205	0.102041	0.125000	0.068966	0.129310	0.100917	0.105263	0.119266	0.115108	0.086207	0.137931	0.137615	0.207317	0.107143	0.123377	0.099010	0.117647	0.150000	0.142857	0.163462	0.125000	0.107527	0.096000	0.121212	0.054945	0.097826	0.113043	0.188679	0.089888	0.086957	0.091837	0.120879	0.089286	0.107843	0.175926	0.111111	0.061728	0.163462	0.093458	0.141509	0.091743	0.134615
D01454	0.071429	0.118644	0.086420	0.054054	0.203704	0.084337	0.125000	0.132353	0.093333	0.093750	0.089744	0.126761	0.076923	0.073529	0.091954	0.288136	0.137931	0.260870	0.115942	0.157303	0.107143	0.111111	0.108108	0.122807	0.127451	0.102564	0.051948	0.033898	0.154762	0.119048	0.153846	0.065574	0.161290	0.093750	0.100000	0.080460	0.114754	0.134021	0.075000	0.097561	0.090909	0.086957	0.446429	0.117647	0.086420	0.075000	0.045977	0.095890	0.080000	0.105263	0.129032	0.357143	0.111111	0.096774	0.106667	0.066667	0.109589	0.164384	0.300000	0.112903	0.112500	0.136986	0.102273	0.078652	0.070175	0.056338	0.066667	0.094595	0.063830	0.069444	0.060241	0.069444	0.075758	0.272727	0.242424	0.142857	0.186441	0.041096	0.121951	0.120000	0.111111	0.171875	0.242424	0.117647	0.190476	0.138889	0.142857	0.116883	0.113924	0.080460	0.101266	0.080460	0.283333	0.354839	0.133333	0.296296	0.121622	0.176471	0.095238	0.047619	0.142857	0.093750	0.082192	0.075000	0.149254	0.094118	0.085714	0.086957	0.061728	0.082192	0.069307	0.240741	0.206897	0.179104	0.184211	0.059524	0.044118	0.082192	0.125000	0.098361	0.120482	0.136364	0.113636	0.095238	0.072289	0.092308	0.111111	0.057971	0.061728	0.111111	0.081395	0.088235	0.188679	0.232143	0.136842	1.000000	0.076087	0.107692	0.125000	0.125000	0.081395	0.073529	0.072464	0.083333	0.085366	0.157143	0.108108	0.084507	0.142857	0.073684	0.141304	0.139785	0.068182	0.153061	0.072165	0.174603	0.115942	0.120000	0.097826	0.309091	0.180328	0.232143	0.078125	0.046154	0.074380	0.068966	0.089286	0.142857	0.303030	0.112676	0.253968	0.250000	0.076923	0.131579	0.105882	0.271186	0.150000	0.106667	0.316667	0.089552	0.132353	0.073684	0.200000	0.074074	0.080460	0.134831	0.084337	0.119403	0.108434	0.077586	0.116279	0.096774	0.105882	0.061538	0.236842	0.100000	0.285714	0.135135	0.087719	0.121212	0.083333	0.095238	0.140625	0.114583	0.140845	0.015385	0.075758	0.113636	0.090909	0.135593	0.186441	0.132353	0.074627	0.057471	0.077922	0.127907	0.084337	0.076923	0.083333	0.144737	0.083333	0.112500	0.142857
D01462	0.109589	0.115385	0.147368	0.112360	0.102564	0.156250	0.172414	0.180723	0.119565	0.058140	0.152174	0.109890	0.109756	0.119048	0.104762	0.102273	0.101266	0.136842	0.113636	0.148148	0.106667	0.134831	0.084211	0.103896	0.142857	0.114583	0.051546	0.078947	0.134615	0.138614	0.144330	0.102564	0.120482	0.123457	0.180723	0.150000	0.098765	0.149123	0.150538	0.132653	0.105263	0.090090	0.146067	0.154762	0.090000	0.162791	0.087379	0.147727	0.120879	0.166667	0.109756	0.102273	0.122222	0.112500	0.130435	0.089744	0.108696	0.139785	0.151163	0.125000	0.122449	0.142857	0.156863	0.125000	0.064935	0.129412	0.089744	0.133333	0.000000	0.101124	0.159574	0.139535	0.121951	0.093750	0.119565	0.103896	0.123457	0.065934	0.107843	0.105263	0.152381	0.103448	0.119565	0.102273	0.116279	0.211765	0.238636	0.103093	0.184783	0.185567	0.173913	0.116505	0.088889	0.105263	0.098214	0.083333	0.155556	0.134831	0.097087	0.091667	0.123711	0.034091	0.136364	0.260504	0.113636	0.128713	0.102273	0.141509	0.091837	0.086957	0.316327	0.100000	0.058140	0.086957	0.088235	0.145833	0.095238	0.123596	0.148148	0.086420	0.140000	0.080357	0.166667	0.118812	0.145833	0.108434	0.180851	0.132530	0.229885	0.134831	0.128713	0.144578	0.105263	0.084337	0.141593	0.076087	1.000000	0.120482	0.132075	0.121495	0.151515	0.119048	0.130952	0.131313	0.134021	0.120879	0.084211	0.126437	0.158416	0.149533	0.125000	0.144144	0.210526	0.135593	0.136364	0.091954	0.152941	0.117021	0.140187	0.081395	0.134146	0.084337	0.139241	0.085366	0.161538	0.092105	0.078947	0.122222	0.103093	0.136364	0.075269	0.116279	0.129032	0.080808	0.369048	0.090909	0.084337	0.155556	0.086957	0.119048	0.126437	0.128440	0.076087	0.148936	0.116505	0.150943	0.110000	0.116279	0.118812	0.269565	0.125000	0.149533	0.150000	0.153846	0.150000	0.146853	0.096774	0.082474	0.136986	0.104651	0.154639	0.125000	0.105882	0.113043	0.133333	0.074074	0.121951	0.133333	0.135922	0.100000	0.096386	0.139535	0.148148	0.141414	0.106383	0.145631	0.168421	0.100000	0.154639	0.090909	0.154639	0.170213	0.135417
D01603	0.148936	0.153846	0.078947	0.090909	0.156863	0.076923	0.153846	0.163934	0.085714	0.084746	0.082192	0.104478	0.084746	0.063492	0.126582	0.166667	0.132075	0.125000	0.109375	0.102273	0.098039	0.104478	0.134328	0.160000	0.123711	0.095890	0.119403	0.122449	0.151899	0.157895	0.105263	0.072727	0.200000	0.122807	0.183333	0.142857	0.127273	0.142857	0.095890	0.076923	0.181818	0.080460	0.119403	0.166667	0.154930	0.118182	0.062500	0.174603	0.102941	0.147059	0.122807	0.147541	0.104478	0.127273	0.100000	0.074074	0.102941	0.161765	0.125000	0.086207	0.121622	0.132353	0.137500	0.111111	0.078431	0.078125	0.074074	0.136364	0.000000	0.059701	0.108108	0.092308	0.101695	0.130435	0.169231	0.094340	0.142857	0.093750	0.116883	0.130435	0.132530	0.131148	0.169231	0.206897	0.169492	0.151515	0.138889	0.176471	0.154930	0.142857	0.191176	0.060241	0.163934	0.147059	0.142857	0.163636	0.149254	0.104478	0.088608	0.040000	0.154930	0.066667	0.140625	0.098214	0.109375	0.115385	0.076923	0.119048	0.095890	0.089552	0.096774	0.150943	0.103448	0.089552	0.166667	0.121622	0.065574	0.123077	0.118644	0.089286	0.087500	0.160494	0.121951	0.102564	0.136986	0.140351	0.120000	0.116667	0.126761	0.174603	0.060976	0.096774	0.212766	0.125000	0.133333	0.107692	0.120482	1.000000	0.107143	0.094118	0.144737	0.098361	0.079365	0.133333	0.106667	0.136364	0.101449	0.109375	0.139241	0.078652	0.087912	0.123596	0.157895	0.114583	0.076923	0.172414	0.145161	0.098592	0.158537	0.118644	0.178571	0.125000	0.105263	0.107143	0.117117	0.098039	0.078431	0.156250	0.126761	0.106061	0.140625	0.150000	0.098592	0.081081	0.113924	0.150000	0.145455	0.132353	0.106061	0.155172	0.183333	0.090909	0.125000	0.109589	0.073171	0.158537	0.090909	0.095238	0.116883	0.081818	0.071429	0.103448	0.142857	0.086207	0.128205	0.132231	0.119403	0.130435	0.142857	0.214286	0.148649	0.145455	0.135593	0.109890	0.153846	0.052632	0.101695	0.121951	0.125000	0.150943	0.142857	0.163934	0.118644	0.088608	0.115942	0.137500	0.090909	0.111111	0.133333	0.157143	0.133333	0.121622	0.108108
D01652	0.109589	0.101266	0.112245	0.076087	0.088608	0.099010	0.133333	0.139535	0.144444	0.096386	0.104167	0.364865	0.083333	0.068182	0.137255	0.089888	0.115385	0.090909	0.166667	0.158879	0.121622	0.188235	0.084211	0.103896	0.114754	0.114583	0.108696	0.064935	0.145631	0.150000	0.206522	0.075000	0.107143	0.137500	0.139535	0.161616	0.112500	0.129310	0.114583	0.099010	0.105263	0.152381	0.096774	0.127907	0.112245	0.102941	0.087379	0.097826	0.172414	0.129032	0.151899	0.089888	0.174419	0.155844	0.106383	0.049383	0.172414	0.139785	0.076087	0.084337	0.134021	0.130435	0.156863	0.170000	0.064935	0.116279	0.075949	0.108696	0.014286	0.076923	0.101010	0.126437	0.082353	0.082474	0.095745	0.118421	0.151899	0.054348	0.164948	0.105263	0.174757	0.090909	0.107527	0.114943	0.142857	0.157303	0.159574	0.103093	0.112245	0.150000	0.125000	0.105769	0.088889	0.105263	0.098214	0.083333	0.130435	0.147727	0.118812	0.119658	0.184783	0.083333	0.111111	0.119403	0.166667	0.117647	0.077778	0.163462	0.080808	0.086957	0.112069	0.086420	0.083333	0.111111	0.099010	0.145833	0.082353	0.098901	0.148148	0.047619	0.140000	0.100000	0.155340	0.164948	0.134021	0.121951	0.180851	0.146341	0.175824	0.109890	0.106796	0.117647	0.090909	0.084337	0.141593	0.125000	0.132075	0.107143	1.000000	0.132075	0.163265	0.093023	0.117647	0.120000	0.134021	0.146067	0.107527	0.126437	0.135922	0.108108	0.145455	0.123894	0.127451	0.145299	0.106195	0.091954	0.113636	0.093750	0.140187	0.081395	0.107143	0.084337	0.139241	0.072289	0.102190	0.064103	0.051282	0.147727	0.103093	0.176471	0.063830	0.103448	0.141304	0.091837	0.127451	0.078652	0.084337	0.181818	0.098901	0.093023	0.139535	0.118182	0.100000	0.148936	0.095238	0.140187	0.099010	0.103448	0.141414	0.123077	0.093458	0.149533	0.173469	0.111111	0.095238	0.108108	0.073684	0.082474	0.121622	0.117647	0.166667	0.125000	0.093023	0.094017	0.108696	0.060976	0.082353	0.166667	0.147059	0.113924	0.083333	0.126437	0.148148	0.097087	0.130435	0.168317	0.110000	0.084507	0.120000	0.090909	0.178947	0.078431	0.172043
D01692	0.080000	0.115385	0.101010	0.076087	0.088608	0.110000	0.133333	0.126437	0.107527	0.123457	0.104167	0.074468	0.109756	0.132530	0.148515	0.127907	0.087500	0.148936	0.113636	0.192308	0.037500	0.086022	0.095745	0.103896	0.105691	0.150538	0.096774	0.093333	0.204082	0.116505	0.132653	0.088608	0.148148	0.096386	0.101124	0.095238	0.085366	0.169643	0.138298	0.144330	0.141304	0.141509	0.133333	0.141176	0.147368	0.119403	0.120000	0.122222	0.073684	0.141304	0.096386	0.154762	0.097826	0.072289	0.118280	0.049383	0.096774	0.115789	0.112360	0.046512	0.111111	0.106383	0.113208	0.083333	0.093333	0.103448	0.062500	0.133333	0.000000	0.152941	0.079208	0.076923	0.095238	0.141304	0.119565	0.062500	0.123457	0.114943	0.345238	0.105263	0.110092	0.129412	0.119565	0.065934	0.090909	0.119565	0.123711	0.163043	0.159574	0.127451	0.136842	0.084906	0.088889	0.117021	0.138889	0.096386	0.142857	0.246914	0.189474	0.119658	0.123711	0.109756	0.075269	0.119403	0.088889	0.117647	0.141176	0.120370	0.103093	0.063830	0.162162	0.113924	0.181818	0.123596	0.168421	0.100000	0.069767	0.123596	0.081395	0.157895	0.085714	0.152381	0.112150	0.086538	0.111111	0.045455	0.121212	0.080460	0.080808	0.074468	0.096154	0.091954	0.090909	0.125000	0.112069	0.125000	0.121495	0.094118	0.132075	1.000000	0.163265	0.105882	0.130952	0.131313	0.100000	0.096774	0.170455	0.113636	0.125000	0.149533	0.125000	0.154545	0.116505	0.175439	0.136364	0.104651	0.152941	0.105263	0.109091	0.081395	0.107143	0.125000	0.084337	0.112500	0.118519	0.092105	0.108108	0.134831	0.138298	0.086957	0.086957	0.129412	0.093750	0.175824	0.138614	0.103448	0.084337	0.118280	0.136364	0.119048	0.195122	0.171429	0.164706	0.113402	0.095238	0.119266	0.168421	0.116279	0.153061	0.123077	0.135922	0.098214	0.127451	0.111111	0.150000	0.131034	0.146067	0.117021	0.064103	0.091954	0.154639	0.084337	0.105882	0.122807	0.120879	0.101266	0.108434	0.122642	0.103774	0.060241	0.109756	0.113636	0.081395	0.097087	0.118280	0.102804	0.144330	0.084507	0.120000	0.102041	0.120000	0.157895	0.211111
D01699	0.119403	0.173913	0.107527	0.081395	0.081081	0.105263	0.170732	0.194805	0.141176	0.075949	0.111111	0.104651	0.089744	0.113924	0.235955	0.151899	0.125000	0.085106	0.108434	0.216495	0.084507	0.144578	0.043011	0.097222	0.181818	0.147727	0.078652	0.101449	0.142857	0.159574	0.153846	0.066667	0.087500	0.133333	0.135802	0.123711	0.136986	0.136364	0.147727	0.082474	0.076087	0.210526	0.116279	0.123457	0.051020	0.107692	0.127660	0.104651	0.129412	0.207317	0.089744	0.096386	0.158537	0.092105	0.152941	0.053333	0.156627	0.111111	0.081395	0.076923	0.106383	0.306667	0.131313	0.121212	0.085714	0.125000	0.067568	0.215190	0.015625	0.082353	0.197674	0.150000	0.102564	0.137931	0.141176	0.082192	0.133333	0.096386	0.188889	0.100000	0.161616	0.139241	0.141176	0.083333	0.125000	0.127907	0.226190	0.074468	0.197674	0.159574	0.133333	0.090000	0.095238	0.112360	0.135922	0.089744	0.166667	0.117647	0.126316	0.116071	0.144444	0.089744	0.236842	0.125000	0.082353	0.186813	0.123457	0.210526	0.097826	0.080460	0.118182	0.078947	0.089744	0.080460	0.117021	0.168539	0.102564	0.189873	0.087500	0.123288	0.161290	0.127451	0.130000	0.091837	0.209302	0.146667	0.166667	0.173333	0.174419	0.144578	0.113402	0.155844	0.098592	0.076923	0.160377	0.081395	0.151515	0.144737	0.163265	0.163265	1.000000	0.086420	0.126582	0.164835	0.181818	0.129412	0.114943	0.164557	0.132653	0.135922	0.142857	0.210000	0.238636	0.219048	0.144231	0.085366	0.164557	0.087912	0.137255	0.087500	0.115385	0.076923	0.166667	0.136986	0.106870	0.115942	0.117647	0.158537	0.086022	0.189873	0.093023	0.111111	0.151163	0.147727	0.147368	0.111111	0.105263	0.126437	0.105882	0.113924	0.135802	0.125000	0.134146	0.159091	0.090000	0.126214	0.141304	0.111111	0.126316	0.129032	0.067308	0.135922	0.135417	0.135135	0.090000	0.161765	0.103448	0.042105	0.166667	0.155844	0.962963	0.235294	0.142857	0.150943	0.170732	0.109589	0.075000	0.141414	0.144330	0.093333	0.089744	0.179487	0.175676	0.175824	0.139535	0.178947	0.153846	0.075758	0.115789	0.133333	0.218391	0.072165	0.170455
D01712	0.122449	0.109091	0.077922	0.089552	0.071429	0.062500	0.117647	0.125000	0.115942	0.083333	0.081081	0.071429	0.666667	0.062500	0.071429	0.109375	0.089286	0.078947	0.074627	0.113636	0.075472	0.102941	0.149254	0.053571	0.089109	0.080000	0.070423	0.056604	0.082353	0.072289	0.133333	0.764706	0.116667	0.065574	0.107692	0.112500	0.125000	0.082474	0.094595	0.089744	0.082192	0.104651	0.070423	0.145161	0.092105	0.087719	0.116883	0.086957	0.101449	0.082192	0.065574	0.075758	0.071429	0.067797	0.083333	0.113208	0.070423	0.095890	0.106061	0.142857	0.272727	0.083333	0.135802	0.109756	0.076923	0.129032	0.372093	0.085714	0.000000	0.058824	0.092105	0.107692	0.137931	0.067568	0.100000	0.072727	0.083333	0.044118	0.115385	0.082192	0.117647	0.060606	0.100000	0.075758	0.060606	0.132353	0.106667	0.080000	0.106667	0.141026	0.108108	0.047059	0.074627	0.082192	0.065934	0.083333	0.083333	0.102941	0.074074	0.060606	0.092105	0.065574	0.072464	0.087719	0.043478	0.073171	0.075758	0.091954	0.080000	0.121212	0.107527	0.068966	0.083333	0.088235	0.062500	0.150685	0.178571	0.088235	0.063492	0.050847	0.113924	0.091954	0.107143	0.260870	0.076923	0.047619	0.164384	0.062500	0.125000	0.071429	0.047619	0.078125	0.074074	0.066667	0.107527	0.073529	0.119048	0.098361	0.093023	0.105882	0.086420	1.000000	0.078125	0.088608	0.090909	0.101449	0.132353	0.090909	0.096386	0.154762	0.075269	0.097826	0.098765	0.090909	0.125000	0.078125	0.090909	0.112676	0.103448	0.063492	0.098361	0.066667	0.084746	0.067797	0.086957	0.096154	0.056604	0.119403	0.109589	0.088235	0.072464	0.093750	0.067568	0.051948	0.098765	0.076923	0.066667	0.098592	0.121212	0.046154	0.107692	0.141176	0.057971	0.093333	0.059524	0.090909	0.075949	0.627907	0.087500	0.090909	0.070588	0.114943	0.098765	0.103448	0.085366	0.086614	0.070423	0.144928	0.096154	0.095238	0.088608	0.084746	0.062500	0.062500	0.085714	0.051724	0.346939	0.094118	0.109756	0.050847	0.065574	0.125000	0.080645	0.087500	0.114286	0.121951	0.118421	0.085106	0.131579	0.051282	0.102564	0.076923	0.106667
D01713	0.098039	0.068966	0.050000	0.027778	0.051724	0.048780	0.115942	0.123077	0.083333	0.047619	0.051948	0.151515	0.100000	0.029851	0.109756	0.058824	0.068966	0.064103	0.140625	0.087912	0.094340	0.151515	0.040000	0.111111	0.099010	0.064935	0.069444	0.036364	0.056818	0.097561	0.116883	0.089286	0.046154	0.245283	0.123077	0.097561	0.084746	0.081633	0.078947	0.061728	0.052632	0.078652	0.115942	0.161290	0.050000	0.068376	0.048193	0.055556	0.132353	0.142857	0.222222	0.107692	0.151515	0.185185	0.097222	0.016949	0.132353	0.094595	0.057143	0.083333	0.103896	0.112676	0.081395	0.095238	0.017857	0.092308	0.071429	0.100000	0.000000	0.106061	0.105263	0.327273	0.098361	0.095890	0.040000	0.132075	0.137931	0.043478	0.157895	0.095890	0.078652	0.075758	0.054054	0.074627	0.092308	0.098592	0.105263	0.078947	0.135135	0.097561	0.064103	0.046512	0.042857	0.038961	0.076923	0.031250	0.097222	0.070423	0.086420	0.029126	0.105263	0.100000	0.119403	0.086957	0.089552	0.098765	0.107692	0.129412	0.051282	0.071429	0.118280	0.086207	0.100000	0.119403	0.102564	0.103896	0.063492	0.119403	0.214286	0.050000	0.112500	0.066667	0.146341	0.142857	0.180556	0.116667	0.194444	0.169492	0.138889	0.070423	0.047059	0.458333	0.134615	0.083333	0.083333	0.072464	0.130952	0.079365	0.117647	0.130952	0.126582	0.078125	1.000000	0.129870	0.103896	0.132353	0.083333	0.177419	0.095238	0.076923	0.074468	0.108696	0.097561	0.101010	0.075269	0.044776	0.106061	0.081081	0.077778	0.046154	0.046154	0.083333	0.160714	0.049180	0.067797	0.017544	0.055556	0.117647	0.051282	0.136364	0.041667	0.059701	0.142857	0.078947	0.125000	0.044118	0.048387	0.144928	0.027397	0.150000	0.057971	0.076923	0.057143	0.136986	0.046512	0.089888	0.178082	0.092308	0.073171	0.090090	0.057471	0.065217	0.111111	0.160714	0.058824	0.069231	0.100000	0.066667	0.160000	0.044776	0.129870	0.120690	0.045455	0.040404	0.040541	0.050847	0.080645	0.105882	0.082353	0.086207	0.047619	0.089552	0.172414	0.086420	0.053333	0.081395	0.088608	0.019608	0.074074	0.064103	0.129870	0.036585	0.090909
D01717	0.123077	0.112676	0.097826	0.123457	0.068493	0.095745	0.189873	0.200000	0.233766	0.077922	0.113636	0.107143	0.064103	0.102564	0.173913	0.085366	0.097222	0.086957	0.084337	0.183673	0.071429	0.162500	0.079545	0.100000	0.242718	0.125000	0.044444	0.104478	0.100000	0.150538	0.119565	0.068493	0.089744	0.106667	0.125000	0.103093	0.109589	0.138889	0.076087	0.095745	0.065934	0.141414	0.105882	0.141026	0.052083	0.100775	0.155556	0.056818	0.146341	0.168675	0.121622	0.126582	0.120482	0.094595	0.156627	0.084507	0.105882	0.088889	0.096386	0.064935	0.096774	0.170732	0.122449	0.112245	0.057143	0.086420	0.084507	0.160494	0.016129	0.084337	0.231707	0.153846	0.135135	0.114943	0.091954	0.100000	0.121622	0.072289	0.153846	0.089888	0.107843	0.100000	0.091954	0.098765	0.113924	0.130952	0.174419	0.087912	0.134831	0.114583	0.086957	0.070000	0.071429	0.077778	0.105769	0.064103	0.142857	0.068966	0.105263	0.118182	0.147727	0.050633	0.150000	0.126984	0.071429	0.177778	0.141026	0.164948	0.137931	0.108434	0.120370	0.095890	0.106667	0.095238	0.107527	0.228916	0.105263	0.150000	0.118421	0.111111	0.092784	0.107843	0.156250	0.082474	0.172414	0.120000	0.197674	0.162162	0.164706	0.107143	0.081633	0.191781	0.151515	0.093333	0.120370	0.083333	0.131313	0.133333	0.120000	0.131313	0.164835	0.088608	0.129870	1.000000	0.133333	0.146341	0.091954	0.200000	0.147368	0.116505	0.102804	0.133333	0.138298	0.177570	0.114286	0.087500	0.168831	0.089888	0.106796	0.062500	0.103896	0.093333	0.154930	0.065789	0.100000	0.102941	0.121212	0.120482	0.087912	0.150000	0.057471	0.086420	0.114943	0.076087	0.138298	0.060241	0.064935	0.116279	0.069767	0.146667	0.097561	0.116505	0.058140	0.136364	0.091837	0.117647	0.107527	0.073171	0.105263	0.131148	0.112245	0.150000	0.114583	0.138889	0.103093	0.114286	0.119048	0.102273	0.171875	0.087500	0.168539	0.138889	0.075000	0.090909	0.105882	0.161765	0.063291	0.110000	0.112245	0.066667	0.064103	0.125000	0.164384	0.141304	0.129412	0.111111	0.144444	0.095238	0.083333	0.086957	0.181818	0.062500	0.134831
