	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00838	0.166667	0.444444	0.404255	0.348837	0.382979	0.420000	0.368421	0.362069	0.322034	0.260000	0.404255	0.187500	0.276316	0.317460	0.378788	0.333333	0.276596	0.450000	0.253968	0.375000	0.254237	0.301587	0.278689	0.274510	0.269663	0.510638	0.205128	0.418605	0.320988	0.387755	0.242857	0.250000	0.229730	0.296296	0.224138	0.310811	0.222222	0.329268	0.323077	0.411765	0.227848	0.319444	0.509434	0.205882	0.209877	0.385714	0.370370	0.253333	0.287879	0.384615	0.209677	0.388889	0.274194	0.220339	0.528302	0.396552	0.272727	0.308642	0.350877	0.195652	0.283951	0.370370	0.287671	0.328571	0.234375	0.275862	0.230769	0.343750	0.025000	0.396552	0.333333	0.303571	0.480769	0.392857	0.349206	0.250000	0.236364	0.259740	0.337662	0.346667	0.327869	0.583333	0.360656	0.171053	0.488889	0.253968	0.343284	0.219512	0.287500	0.323077	0.262500	0.464286	0.315068	0.301370	0.446429	0.277778	0.263889	0.390625	0.371429	0.388889	0.256098	0.339623	0.365385	0.300000	0.237288	0.419355	1.000000	0.303797	0.500000	0.207792	0.301370	0.360000	0.413043	0.465517	0.329268	0.305556	0.338710	0.322581	0.241935	0.236364	0.373134	0.266667	0.323077	0.234568	0.348485	0.211538	0.314286	0.250000	0.343284	0.346154	0.472727	0.303571	0.317073	0.380000	0.255814	0.392857	0.280000	0.217391	0.231707	0.387500	0.387097	0.239437	0.293103	0.423729	0.352941	0.254237	0.389831	0.350877	0.392157	0.305556	0.375000	0.436620	0.328767	0.362500	0.304348	0.295775	0.354839	0.301370	0.250000	0.431373	0.333333	0.380000	0.311475	0.223684	0.369863	0.300000	0.285714	0.323077	0.380952	0.338462	0.407407	0.363636	0.278689	0.436364	0.273973	0.388889	0.488889	0.241935	0.381818	0.488372	0.428571	0.304348	0.415094	0.303030	0.416667	0.352113	0.377049	0.306667	0.365079	0.357143	0.411765	0.316456	0.357143	0.264151	0.383562	0.329412	0.385965	0.265625	0.274510	0.205479	0.389831	0.360000	0.622222	0.482759	0.538462	0.404255	0.323529	0.362319	0.303030	0.220000	0.434783	0.333333	0.305085	0.426230	0.416667	0.338028	0.475410	0.317073	0.256098	0.433962	0.275362	0.396825	0.451613
D00845	0.183099	0.315789	0.364865	0.223684	0.315789	0.358974	0.486842	0.500000	0.448718	0.306667	0.364865	0.275862	0.517241	0.456790	0.465116	0.423077	0.250000	0.525000	0.443038	0.614458	0.297619	0.376471	0.361446	0.408451	0.557895	0.292683	0.387097	0.333333	0.405941	0.391892	0.452381	0.369048	0.354839	0.400000	0.452055	0.534884	0.250000	0.484536	0.512500	0.426667	0.404255	0.428571	0.402439	0.300000	0.400000	0.571429	0.345679	0.417582	0.463415	0.507042	0.392405	0.358025	0.443038	0.389610	0.414634	0.450000	0.506329	0.484211	0.400000	0.184211	0.527473	0.535211	0.417582	0.422222	0.425000	0.397436	0.369048	0.551282	0.013333	0.432099	0.413793	0.384615	0.473684	0.412500	0.538462	0.309524	0.226190	0.404255	0.550562	0.373737	0.468354	0.405063	0.512821	0.291667	0.324675	0.480519	0.623377	0.406250	0.500000	0.512500	0.494505	0.519481	0.393617	0.382979	0.487179	0.380435	0.482353	0.458824	0.578313	0.607143	0.500000	0.277108	0.472222	0.542056	0.317073	0.618421	0.303797	1.000000	0.300000	0.347368	0.566265	0.320513	0.265823	0.395349	0.454545	0.554217	0.439024	0.500000	0.435897	0.287500	0.511905	0.475248	0.475610	0.467391	0.589744	0.380282	0.511905	0.438356	0.562500	0.418919	0.506494	0.402597	0.236111	0.300000	0.521277	0.345238	0.578313	0.307692	0.511111	0.622222	0.551282	0.413793	0.325301	0.525641	0.459770	0.453333	0.392857	0.473684	0.413333	0.592593	0.417722	0.611765	0.483146	0.714286	0.623377	0.351064	0.487500	0.494253	0.489362	0.367089	0.407895	0.300000	0.437500	0.376344	0.588235	0.388889	0.324324	0.657534	0.525000	0.402299	0.423077	0.410256	0.486842	0.461538	0.580247	0.410256	0.360000	0.454545	0.387500	0.320000	0.363636	0.602564	0.447368	0.457831	0.303797	0.455556	0.416667	0.511364	0.457831	0.602151	0.426667	0.494624	0.566265	0.397260	0.545455	0.557895	0.425000	0.364706	0.408451	0.336957	0.539474	0.492754	0.402597	0.551282	0.493506	0.383562	0.488095	0.554217	0.531646	0.090909	0.311688	0.430556	0.513514	0.584416	0.518987	0.511628	0.623377	0.271429	0.452632	0.460526	0.782609	0.382022	0.506024
D00954	0.162791	0.294118	0.595238	0.475000	0.269231	0.636364	0.362069	0.379310	0.362069	0.280000	0.595238	0.115942	0.209877	0.354839	0.277778	0.262295	0.244898	0.375000	0.159420	0.282051	0.136364	0.152778	0.196970	0.222222	0.280899	0.565217	0.144578	0.409091	0.241379	0.533333	0.275362	0.173913	0.194805	0.183333	0.220339	0.272727	0.191489	0.264368	0.279412	0.586957	0.225000	0.280000	0.396552	0.169014	0.192771	0.324324	0.562500	0.217949	0.162162	0.431373	0.117647	0.310345	0.176471	0.123077	0.438596	0.344262	0.231884	0.244186	0.300000	0.098039	0.235294	0.363636	0.233766	0.270270	0.194030	0.271186	0.173913	0.338462	0.024390	0.261538	0.236111	0.174603	0.418182	0.316667	0.283582	0.134328	0.150000	0.225000	0.223529	0.259259	0.301587	0.400000	0.292308	0.139241	0.333333	0.212121	0.338235	0.216867	0.253012	0.260870	0.243902	0.482143	0.243590	0.246753	0.389831	0.223684	0.277778	0.285714	0.310811	0.422535	0.209302	0.180328	0.411765	0.284314	0.213115	0.369231	0.500000	0.300000	1.000000	0.146341	0.280000	0.254545	0.200000	0.343750	0.250000	0.283784	0.354839	0.317460	0.164179	0.189655	0.309859	0.197917	0.225352	0.174419	0.323529	0.163636	0.240000	0.163934	0.358209	0.245614	0.490909	0.174603	0.145833	0.272727	0.172043	0.295082	0.310811	0.133333	0.228916	0.302326	0.298507	0.171053	0.134328	0.307692	0.256757	0.250000	0.220588	0.238095	0.500000	0.283784	0.471698	0.355263	0.272727	0.294118	0.281690	0.223684	0.349206	0.230769	0.261905	0.321429	0.258621	0.272727	0.265625	0.175000	0.311688	0.245283	0.230769	0.298507	0.294118	0.189189	0.327586	0.288136	0.196970	0.333333	0.323944	0.288136	0.360000	0.200000	0.305085	0.354167	0.365385	0.263889	0.333333	0.208333	0.682927	0.347222	0.250000	0.222222	0.359375	0.337209	0.586957	0.250000	0.263158	0.172414	0.324675	0.280899	0.311475	0.188406	0.157895	0.186667	0.317460	0.352941	0.423077	0.380952	0.396552	0.313725	0.246575	0.266667	0.318182	0.050847	0.313725	0.326923	0.218750	0.396825	0.323077	0.280000	0.421875	0.486486	0.195402	0.350877	0.271429	0.308824	0.300000
D00965	0.156250	0.232877	0.166667	0.152778	0.200000	0.170732	0.355263	0.283951	0.287500	0.222222	0.166667	0.346667	0.469880	0.301205	0.364706	0.278481	0.148649	0.258427	0.253012	0.409091	0.302632	0.304878	0.240964	0.168831	0.352941	0.185185	0.307692	0.131579	0.375000	0.207792	0.287356	0.544118	0.318182	0.233766	0.280000	0.435294	0.250000	0.425532	0.337349	0.197531	0.386364	0.445783	0.265060	0.528571	0.382022	0.370787	0.207317	0.307692	0.309524	0.197531	0.265823	0.204819	0.238095	0.259740	0.261905	0.394737	0.238636	0.378947	0.259259	0.290323	0.465909	0.222222	0.469136	0.493671	0.253012	0.356164	0.521739	0.337349	0.081967	0.247059	0.430380	0.240506	0.360000	0.211765	0.250000	0.298701	0.291667	0.270833	0.454545	0.272727	0.325000	0.188235	0.241379	0.280899	0.226667	0.283951	0.321839	0.388889	0.319588	0.321429	0.326316	0.229885	0.315217	0.304348	0.191011	0.300000	0.364706	0.357143	0.344444	0.344086	0.333333	0.333333	0.200000	0.409091	0.180723	0.284091	0.207792	0.347368	0.146341	1.000000	0.363636	0.207792	0.267606	0.325301	0.300971	0.469136	0.479452	0.289157	0.243902	0.162500	0.376471	0.418367	0.423077	0.488095	0.341176	0.205479	0.376471	0.202532	0.277778	0.319444	0.218391	0.240506	0.179104	0.253333	0.400000	0.271605	0.359551	0.282353	0.384615	0.373737	0.321429	0.547945	0.315789	0.297619	0.426829	0.237500	0.426667	0.186047	0.185185	0.451220	0.259259	0.411111	0.284211	0.410526	0.385542	0.300000	0.329268	0.333333	0.340206	0.272727	0.243590	0.253333	0.250000	0.282609	0.358696	0.168831	0.128205	0.275862	0.349398	0.317647	0.216867	0.282051	0.226190	0.268293	0.296703	0.204819	0.179487	0.275000	0.262500	0.126582	0.217949	0.402439	0.204819	0.247191	0.148148	0.315217	0.211111	0.500000	0.290698	0.432990	0.197531	0.482759	0.333333	0.260274	0.340426	0.352941	0.223529	0.247059	0.216216	0.255556	0.320988	0.177215	0.180723	0.206522	0.220930	0.229730	0.455696	0.322222	0.321429	0.264706	0.246575	0.223684	0.228916	0.317647	0.341463	0.445783	0.337209	0.053333	0.347368	0.188235	0.345238	0.255556	0.352941
D00987	0.187500	0.194805	0.291667	0.231884	0.226667	0.324324	0.458333	0.472222	0.381579	0.250000	0.291667	0.355263	0.653333	0.466667	0.512821	0.355263	0.225352	0.461538	0.492958	0.518072	0.328947	0.472973	0.478873	0.373134	0.473684	0.342466	0.375000	0.275362	0.381443	0.283784	0.520000	0.550725	0.421687	0.515625	0.531250	0.589744	0.281250	0.431579	0.614286	0.320000	0.458824	0.564103	0.337500	0.282353	0.506024	0.512195	0.294872	0.531646	0.513514	0.375000	0.436620	0.324675	0.472222	0.455882	0.479452	0.565217	0.423077	0.430108	0.405405	0.281250	0.637500	0.485294	0.493827	0.518987	0.413333	0.442857	0.550725	0.430380	0.014925	0.459459	0.575342	0.515152	0.444444	0.329114	0.417722	0.324675	0.266667	0.333333	0.547619	0.319588	0.565217	0.355263	0.410256	0.303371	0.362319	0.492958	0.500000	0.443182	0.566265	0.637681	0.505882	0.362500	0.294737	0.270833	0.350000	0.293478	0.421687	0.487179	0.518519	0.494118	0.397849	0.256410	0.441176	0.539216	0.388889	0.419753	0.301370	0.566265	0.280000	0.363636	1.000000	0.217949	0.194805	0.417722	0.373737	0.571429	0.571429	0.379747	0.464789	0.266667	0.487500	0.368932	0.569444	0.607595	0.487179	0.451613	0.630137	0.447761	0.481013	0.276316	0.350000	0.470588	0.173913	0.230769	0.516854	0.265060	0.684932	0.321429	0.488372	0.623529	0.527027	0.513158	0.397260	0.460526	0.630137	0.507463	0.397436	0.485714	0.289474	0.613333	0.283951	0.554217	0.530864	0.478261	0.481013	0.279570	0.423077	0.435294	0.450549	0.282051	0.253165	0.230769	0.507042	0.379310	0.511905	0.295775	0.267606	0.506667	0.425000	0.443038	0.355263	0.275000	0.521739	0.413333	0.714286	0.360000	0.323944	0.485714	0.303797	0.400000	0.426471	0.560000	0.324675	0.486842	0.266667	0.351648	0.423077	0.582278	0.448718	0.639535	0.302632	0.488636	0.487805	0.492063	0.471264	0.505376	0.325000	0.459459	0.483871	0.263736	0.535211	0.397059	0.369863	0.395062	0.389610	0.240000	0.671429	0.475610	0.506667	0.142857	0.256757	0.397059	0.552239	0.461538	0.493333	0.525000	0.500000	0.227273	0.547619	0.320513	0.575342	0.493506	0.519481
D00996	0.195122	0.547619	0.320000	0.183673	0.911765	0.290909	0.258065	0.316667	0.344828	0.285714	0.320000	0.169231	0.347222	0.276923	0.318841	0.520000	0.463415	0.526316	0.234375	0.394366	0.275862	0.223881	0.258065	0.354167	0.284091	0.267857	0.146341	0.355556	0.320988	0.333333	0.225352	0.250000	0.229730	0.228070	0.267857	0.276316	0.145833	0.238636	0.323077	0.309091	0.276316	0.250000	0.538462	0.205882	0.209877	0.328767	0.193548	0.236842	0.180556	0.309091	0.271186	0.595745	0.234375	0.220339	0.327869	0.227273	0.292308	0.292683	0.480769	0.170213	0.368421	0.321429	0.287671	0.223684	0.295082	0.254237	0.230769	0.387097	0.051282	0.327869	0.239437	0.196721	0.262295	0.625000	0.545455	0.293103	0.307692	0.259740	0.355263	0.422535	0.265625	0.652174	0.566038	0.271429	0.367347	0.362069	0.363636	0.315789	0.256098	0.283582	0.278481	0.413793	0.411765	0.461538	0.528302	0.393939	0.338235	0.412698	0.391304	0.315789	0.271605	0.224138	0.267857	0.274510	0.258621	0.419355	0.360000	0.320513	0.254545	0.207792	0.217949	1.000000	0.625000	0.416667	0.397436	0.253333	0.185714	0.344262	0.241935	0.360000	0.333333	0.325581	0.246377	0.315789	0.369231	0.166667	0.352941	0.166667	0.343284	0.400000	0.421053	0.258621	0.500000	0.815789	0.241379	0.625000	0.280000	0.235294	0.231707	0.405063	0.303030	0.275362	0.209677	0.292308	0.277778	0.275862	0.301587	0.327586	0.420000	0.342857	0.375000	0.416667	0.259740	0.415584	0.363636	0.460317	0.312500	0.319444	0.235294	0.586957	0.800000	0.815789	0.333333	0.207792	0.333333	0.382979	0.400000	0.365079	0.500000	0.279412	0.551020	0.704545	0.200000	0.410714	0.309859	0.630435	0.558140	0.262295	0.583333	0.333333	0.400000	0.285714	0.666667	0.211268	0.307692	0.333333	0.377049	0.380282	0.387097	0.310345	0.309091	0.253012	0.397059	0.218182	0.442857	0.329412	0.612245	0.306452	0.203704	0.294118	0.261538	0.283019	0.586957	0.508772	0.538462	0.294118	0.304348	0.402985	0.264706	0.220000	0.571429	0.283019	0.203125	0.380952	0.393443	0.283784	0.384615	0.200000	0.226190	0.551020	0.239437	0.313433	0.363636
D01020	0.210526	0.550000	0.260000	0.222222	0.550000	0.236364	0.339286	0.310345	0.229508	0.333333	0.260000	0.158730	0.362319	0.290323	0.275362	0.460000	0.325581	0.400000	0.187500	0.391304	0.224138	0.179104	0.190476	0.265306	0.264368	0.307692	0.123457	0.234043	0.300000	0.354167	0.200000	0.327586	0.189189	0.196429	0.214286	0.253333	0.181818	0.292683	0.257576	0.326923	0.205128	0.210526	0.480769	0.295082	0.158537	0.323944	0.203390	0.181818	0.154930	0.254545	0.241379	0.500000	0.169231	0.189655	0.300000	0.278689	0.191176	0.256098	0.396226	0.268293	0.364865	0.245614	0.281690	0.184211	0.288136	0.267857	0.327586	0.317460	0.055556	0.258065	0.197183	0.147541	0.275862	0.500000	0.464286	0.241379	0.300000	0.205128	0.369863	0.324324	0.258065	0.489796	0.454545	0.228571	0.391304	0.310345	0.318182	0.243590	0.190476	0.238806	0.225000	0.385965	0.388060	0.415385	0.418182	0.369231	0.333333	0.433333	0.367647	0.276316	0.265823	0.307692	0.152542	0.257426	0.186441	0.328125	0.413043	0.265823	0.200000	0.267606	0.194805	0.625000	1.000000	0.389831	0.376623	0.181818	0.250000	0.295082	0.213115	0.300000	0.271429	0.305882	0.238806	0.310811	0.303030	0.111111	0.271429	0.116667	0.260870	0.395833	0.368421	0.206897	0.645161	0.650000	0.220930	0.562500	0.240000	0.265625	0.180723	0.350000	0.257576	0.370968	0.220339	0.246154	0.236111	0.224138	0.410714	0.233333	0.360000	0.318841	0.345455	0.320000	0.189873	0.358974	0.318182	0.390625	0.327869	0.277778	0.214286	0.555556	0.533333	0.650000	0.283333	0.153846	0.347222	0.319149	0.333333	0.317460	0.448276	0.235294	0.460000	0.531915	0.153846	0.357143	0.250000	0.500000	0.454545	0.213115	0.520833	0.173077	0.367347	0.260870	0.500000	0.169014	0.250000	0.309859	0.265625	0.397059	0.360656	0.290698	0.301887	0.246914	0.352941	0.163636	0.361111	0.294118	0.490196	0.238095	0.148148	0.214286	0.215385	0.160714	0.428571	0.406780	0.425926	0.340426	0.279412	0.358209	0.220588	0.288889	0.615385	0.300000	0.138462	0.292308	0.366667	0.277778	0.338462	0.108696	0.204819	0.431373	0.197183	0.268657	0.380952
D01022	0.157895	0.366667	0.317460	0.271186	0.366667	0.333333	0.338028	0.371429	0.417910	0.212121	0.317460	0.347826	0.461538	0.388889	0.500000	0.430769	0.327586	0.529412	0.333333	0.432099	0.542373	0.414286	0.557377	0.301587	0.397849	0.375000	0.353659	0.392857	0.377778	0.370968	0.316456	0.328767	0.301205	0.318182	0.294118	0.461538	0.263158	0.312500	0.450704	0.369231	0.425000	0.417722	0.515625	0.222222	0.437500	0.480519	0.281690	0.370370	0.416667	0.369231	0.352941	0.460317	0.352113	0.308824	0.507692	0.420290	0.402778	0.537500	0.492063	0.358491	0.475610	0.491803	0.387500	0.466667	0.352113	0.421875	0.328767	0.450704	0.054545	0.531250	0.438356	0.363636	0.402985	0.532258	0.436620	0.559322	0.349206	0.373494	0.463415	0.404762	0.462687	0.576271	0.449275	0.232558	0.473684	0.371429	0.445946	0.462500	0.395349	0.471429	0.388235	0.477612	0.412500	0.365854	0.441176	0.379747	0.367089	0.492958	0.448718	0.481013	0.333333	0.333333	0.419355	0.400000	0.267606	0.438356	0.465517	0.395349	0.343750	0.325301	0.417722	0.416667	0.389831	1.000000	0.400000	0.441558	0.333333	0.414286	0.362319	0.416667	0.453333	0.408602	0.430556	0.409639	0.413333	0.333333	0.434211	0.298507	0.371795	0.318182	0.462687	0.384615	0.314815	0.508772	0.358696	0.557377	0.412500	0.294872	0.388235	0.523810	0.471429	0.346154	0.437500	0.442857	0.472973	0.444444	0.356164	0.382353	0.353846	0.460526	0.402985	0.469136	0.390244	0.465116	0.465753	0.397436	0.383562	0.473684	0.402299	0.525424	0.348485	0.508772	0.385714	0.392405	0.500000	0.366667	0.403509	0.430556	0.464789	0.444444	0.476190	0.415385	0.338028	0.454545	0.375000	0.460317	0.448276	0.323944	0.453125	0.372881	0.380952	0.465753	0.460317	0.320513	0.328125	0.345238	0.553846	0.474359	0.391892	0.455556	0.348485	0.406977	0.435897	0.333333	0.512821	0.413043	0.523810	0.606557	0.344262	0.265060	0.434783	0.416667	0.525424	0.492754	0.492308	0.317460	0.426667	0.441558	0.450704	0.278689	0.431034	0.287879	0.342857	0.485714	0.378378	0.513514	0.465753	0.224138	0.395349	0.453125	0.346154	0.544118	0.445946
D01024	0.097561	0.308642	0.304878	0.192771	0.358974	0.272727	0.367816	0.363636	0.322222	0.223529	0.304878	0.206186	0.437500	0.347826	0.346939	0.426829	0.231707	0.471264	0.318681	0.521739	0.236559	0.268041	0.293478	0.341772	0.587629	0.287356	0.406250	0.259259	0.720930	0.297619	0.319588	0.273684	0.609756	0.275862	0.302326	0.422680	0.156627	0.612903	0.351064	0.361446	0.380000	0.360000	0.475610	0.294737	0.336538	0.452632	0.306818	0.534091	0.272727	0.329412	0.303371	0.432099	0.318681	0.269663	0.355556	0.355556	0.344086	0.547368	0.372093	0.156627	0.464646	0.321839	0.377551	0.367347	0.379310	0.292135	0.273684	0.365591	0.051282	0.340659	0.290000	0.252747	0.356322	0.469136	0.518072	0.247312	0.267442	0.500000	0.440000	0.577778	0.311828	0.481013	0.512195	0.494253	0.350000	0.348315	0.455556	0.410000	0.582418	0.309278	0.560440	0.447059	0.611765	0.619048	0.435294	0.583333	0.346939	0.494253	0.539326	0.396040	0.484536	0.244444	0.258427	0.526786	0.280899	0.387097	0.329268	0.454545	0.250000	0.300971	0.373737	0.397436	0.376623	0.400000	1.000000	0.323529	0.319149	0.351648	0.340909	0.267442	0.385417	0.684783	0.282828	0.396040	0.413043	0.223529	0.400000	0.261364	0.364583	0.305882	0.435294	0.295455	0.233766	0.410256	0.505051	0.451220	0.343137	0.470588	0.339623	0.535354	0.365591	0.316327	0.234043	0.329787	0.330000	0.277778	0.308511	0.356322	0.382716	0.391753	0.372093	0.521277	0.533333	0.500000	0.364583	0.621951	0.344086	0.320388	0.489796	0.407407	0.395062	0.410256	0.329670	0.410526	0.468750	0.308642	0.283951	0.443182	0.523810	0.319588	0.462500	0.414634	0.337079	0.481481	0.353535	0.450000	0.384615	0.311111	0.444444	0.312500	0.387500	0.364583	0.468354	0.443182	0.252874	0.650602	0.344086	0.404040	0.443182	0.422018	0.345238	0.450000	0.446809	0.227273	0.560440	0.587629	0.481481	0.326087	0.261905	0.612500	0.336957	0.267442	0.443038	0.494118	0.475610	0.244186	0.336735	0.436170	0.336842	0.214286	0.354430	0.329268	0.311111	0.361702	0.400000	0.402062	0.408602	0.187500	0.454545	0.444444	0.387097	0.402174	0.408602
D01051	0.171875	0.246575	0.226667	0.135135	0.246575	0.243590	0.424658	0.458333	0.625000	0.236111	0.226667	0.397260	0.537500	0.415584	0.625000	0.360000	0.283582	0.467532	0.418919	0.602564	0.408451	0.521127	0.350649	0.318841	0.463158	0.243590	0.379310	0.318182	0.414894	0.236842	0.486842	0.472222	0.300000	0.371429	0.426471	0.481928	0.265625	0.391753	0.473684	0.240506	0.382022	0.635135	0.341772	0.255814	0.362637	0.500000	0.265823	0.379310	0.480000	0.361111	0.346667	0.328947	0.478873	0.342466	0.407895	0.426667	0.549296	0.466667	0.373333	0.227273	0.585366	0.470588	0.445783	0.565789	0.346154	0.369863	0.452055	0.454545	0.063492	0.389610	0.701493	0.434783	0.492754	0.350649	0.353659	0.402778	0.305556	0.366667	0.592593	0.365591	0.445946	0.342105	0.362500	0.236559	0.309859	0.381579	0.487179	0.384615	0.465909	0.473684	0.365591	0.333333	0.284211	0.260417	0.389610	0.282609	0.426829	0.493506	0.469880	0.518072	0.402174	0.366197	0.515625	0.500000	0.302632	0.500000	0.305556	0.554217	0.283784	0.469136	0.571429	0.253333	0.181818	0.441558	0.323529	1.000000	0.493151	0.521127	0.373333	0.270270	0.710145	0.414141	0.577465	0.536585	0.554054	0.459016	0.638889	0.454545	0.450000	0.391304	0.337500	0.434783	0.159420	0.250000	0.456522	0.333333	0.469880	0.235955	0.567901	0.574713	0.600000	0.425000	0.422535	0.527778	0.710145	0.449275	0.367089	0.373333	0.243590	0.558442	0.287500	0.620253	0.447059	0.646341	0.546667	0.268817	0.428571	0.475610	0.336735	0.285714	0.256410	0.250000	0.394737	0.367816	0.482353	0.281690	0.289855	0.417722	0.395062	0.527027	0.324675	0.278481	0.424658	0.363636	0.487500	0.311688	0.328571	0.391892	0.275000	0.323529	0.371429	0.567568	0.346667	0.382716	0.220779	0.326087	0.466667	0.476190	0.435897	0.590909	0.240506	0.511628	0.457831	0.388060	0.459770	0.463158	0.346154	0.354430	0.421875	0.310345	0.611940	0.492063	0.337838	0.365854	0.341772	0.295775	0.567568	0.445783	0.400000	0.175676	0.210526	0.305556	0.450704	0.547945	0.423077	0.493827	0.487179	0.159420	0.402174	0.378378	0.583333	0.373494	0.589041
D01071	0.185185	0.212121	0.306452	0.327273	0.194030	0.303030	0.524590	0.446154	0.367647	0.238095	0.306452	0.246575	0.513514	0.400000	0.376623	0.281690	0.136364	0.307692	0.323944	0.480519	0.219178	0.366197	0.309859	0.230769	0.406593	0.365079	0.267442	0.245902	0.370787	0.296875	0.416667	0.557377	0.341772	0.328125	0.387097	0.454545	0.296296	0.409091	0.383562	0.359375	0.302326	0.466667	0.283784	0.385714	0.313953	0.382716	0.369231	0.297619	0.369863	0.338462	0.267606	0.200000	0.323944	0.279412	0.454545	0.684211	0.285714	0.359551	0.226667	0.228070	0.487500	0.348485	0.415584	0.479452	0.305556	0.412698	0.532258	0.383562	0.037037	0.246753	0.471429	0.353846	0.533333	0.256757	0.298701	0.216216	0.257576	0.258427	0.475000	0.288889	0.391304	0.300000	0.289474	0.223529	0.322581	0.362319	0.418919	0.292135	0.388235	0.364865	0.303371	0.347222	0.261364	0.264368	0.246753	0.258824	0.358974	0.405405	0.460526	0.437500	0.311111	0.228571	0.343750	0.435644	0.275362	0.373333	0.338710	0.439024	0.354839	0.479452	0.571429	0.185714	0.250000	0.333333	0.319149	0.493151	1.000000	0.347222	0.277778	0.185714	0.426667	0.372340	0.442857	0.455696	0.424658	0.344828	0.486111	0.307692	0.418919	0.268657	0.333333	0.333333	0.169492	0.217391	0.447059	0.223684	0.460526	0.253165	0.364706	0.448276	0.383562	0.514706	0.250000	0.414286	0.486111	0.369231	0.405797	0.314286	0.323077	0.579710	0.295775	0.426829	0.349398	0.441860	0.438356	0.244186	0.434783	0.294118	0.379310	0.257143	0.225352	0.217391	0.439394	0.301205	0.369048	0.230769	0.181818	0.364865	0.324675	0.342105	0.263889	0.250000	0.347826	0.382353	0.440000	0.250000	0.281250	0.295775	0.246575	0.253968	0.349206	0.500000	0.267606	0.364865	0.296875	0.370370	0.269231	0.486842	0.311688	0.517647	0.359375	0.469136	0.392405	0.413793	0.348837	0.361702	0.253333	0.297297	0.379310	0.211765	0.405797	0.317460	0.313433	0.328947	0.338028	0.246154	0.500000	0.379747	0.402778	0.151515	0.227273	0.317460	0.352941	0.378378	0.428571	0.428571	0.458333	0.189655	0.340909	0.246575	0.450704	0.303797	0.458333
