	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00709	0.119048	0.147541	0.145161	0.097222	0.122807	0.061538	0.134615	0.062500	0.076923	0.159091	0.135802	0.078125	0.118644	0.074074	0.150000	0.131148	0.066667	0.130435	0.090909	0.162791	0.109589	0.102564	0.107692	0.068966	0.117647	0.102941	0.103448	0.036364	0.140000	0.161765	0.083333	0.102941	0.173077	0.129630	0.119048	0.134615	0.117647	0.101695	0.114286	0.061538	0.119403	0.064516	0.145833	0.150943	0.092593	0.159091	0.152174	0.155556	0.080000	0.098361	0.068966	0.142857	0.162791	0.104167	0.112676	0.180000	0.177778	0.079365	0.076923	0.166667	0.026316	0.023256	0.048780	0.023256	0.024390	0.048780	0.157895	0.097561	0.057971	0.181818	0.150943	0.115942	0.081967	0.176471	0.129870	0.164384	0.120690	0.042553	0.115385	0.106667	0.086420	0.119403	0.069444	0.123077	0.142857	0.085106	0.092105	0.109589	0.102041	0.119403	0.113636	0.065574	0.134328	0.111111	0.056338	0.070423	0.065574	0.095238	0.064516	0.140625	0.114286	0.072464	0.149254	0.086957	0.166667	1.000000	0.127273	0.131148	0.135593	0.101449	0.196429	0.160714	0.132075	0.150943	0.116667	0.109756	0.109589	0.048780	0.112360	0.039216	0.035088	0.114754	0.086957	0.100000	0.088235	0.092593	0.113208	0.092593	0.064516	0.085714	0.068966	0.095238	0.055556	0.153846	0.027778	0.137931	0.109091	0.094595	0.145455	0.125000	0.056338	0.109890	0.183333	0.111111	0.085366	0.125000	0.180328	0.100000	0.071429	0.140351	0.089286	0.127273	0.126984	0.153846	0.126984	0.147541	0.066667	0.129032	0.134615	0.131579	0.142857	0.132530	0.129032	0.106667	0.109589	0.083333	0.051282	0.074468	0.115385	0.187500	0.127273	0.089744	0.098765	0.098765	0.074627	0.071429	0.050847	0.042254	0.114754	0.129412	0.082192	0.153846	0.068966	0.114286	0.103896	0.121622	0.186047	0.092105	0.115385	0.157143	0.105263	0.093750	0.117647	0.108434	0.100000	0.147059	0.101266	0.186441	0.145161	0.128571	0.137931	0.163636	0.095745	0.135135	0.166667	0.102041	0.093023	0.164179	0.134615	0.148936
D00711	0.060000	0.134328	0.132353	0.103896	0.129032	0.136364	0.083333	0.121212	0.139241	0.117647	0.113636	0.171875	0.180328	0.122807	0.102941	0.190476	0.129032	0.150685	0.130435	0.120000	0.115385	0.135802	0.147059	0.114754	0.188406	0.109589	0.120879	0.166667	0.125000	0.133333	0.183333	0.109589	0.135593	0.098361	0.104167	0.140351	0.086207	0.145161	0.090909	0.119403	0.140845	0.161290	0.196078	0.135593	0.140351	0.096154	0.092593	0.137255	0.153846	0.106061	0.096774	0.098592	0.037037	0.092593	0.089744	0.140351	0.113208	0.057143	0.107143	0.122449	0.022727	0.020408	0.042553	0.020408	0.000000	0.000000	0.107692	0.108696	0.144928	0.094340	0.135593	0.106667	0.107692	0.178571	0.107143	0.137500	0.109375	0.222222	0.162500	0.126582	0.132530	0.125000	0.092105	0.112676	0.130435	0.117647	0.112500	0.101266	0.132075	0.140845	0.061224	0.145161	0.108108	0.137931	0.080000	0.123288	0.059701	0.102941	0.090909	0.179104	0.150685	0.142857	0.092105	0.076923	0.169811	0.127273	1.000000	0.119403	0.158730	0.123288	0.140625	0.183333	0.118644	0.116667	0.123077	0.114943	0.087500	0.082353	0.071429	0.113208	0.065574	0.104478	0.109589	0.136986	0.126761	0.181818	0.226415	0.226415	0.161290	0.138889	0.062500	0.153846	0.050000	0.178571	0.023810	0.161290	0.135593	0.144737	0.169492	0.189655	0.094595	0.114583	0.166667	0.118644	0.055556	0.101266	0.147059	0.089286	0.100000	0.126984	0.155172	0.079365	0.100000	0.157895	0.100000	0.117647	0.088608	0.151515	0.160714	0.135802	0.169811	0.111111	0.101449	0.112500	0.087500	0.105263	0.021739	0.080808	0.163636	0.067797	0.079365	0.070588	0.067416	0.067416	0.098592	0.065789	0.214286	0.052632	0.121212	0.120879	0.118421	0.047619	0.236364	0.135135	0.166667	0.141026	0.096154	0.126582	0.122807	0.074074	0.111111	0.151515	0.154930	0.088889	0.180328	0.166667	0.107143	0.151515	0.149254	0.089744	0.074627	0.186441	0.147368	0.111111	0.117647	0.250000	0.127660	0.090909	0.083333	0.132075
D00726	0.052632	0.121622	0.105263	0.135802	0.100000	0.093333	0.107692	0.065789	0.102273	0.103448	0.363636	0.078947	0.112676	0.109375	0.138889	0.223881	0.100000	0.213333	0.180556	0.086207	0.146341	0.302632	0.118421	0.119403	0.171053	0.128205	0.135417	0.111111	0.228070	0.150000	0.098592	0.073171	0.104478	0.174603	0.052632	0.074627	0.076923	0.147059	0.166667	0.123288	0.060241	0.097222	0.096774	0.450980	0.074627	0.084746	0.081967	0.140351	0.063492	0.111111	0.119403	0.075949	0.125000	0.081967	0.135802	0.090909	0.137931	0.080000	0.078125	0.087719	0.019608	0.036364	0.076923	0.036364	0.018519	0.037037	0.144928	0.074074	0.088608	0.203704	0.156250	0.046512	0.039474	0.140625	0.123596	0.152941	0.098592	0.033333	0.176471	0.142857	0.174419	0.142857	0.153846	0.194444	0.075949	0.103448	0.200000	0.205128	0.098361	0.173333	0.110000	0.130435	0.186667	0.158730	0.073171	0.112500	0.068493	0.138889	0.128571	0.131579	0.058140	0.101266	0.139241	0.086207	0.095238	0.131148	0.119403	1.000000	0.379310	0.390625	0.126761	0.114286	0.089552	0.298246	0.194030	0.142857	0.160494	0.100000	0.076923	0.100000	0.090909	0.051948	0.060241	0.071429	0.060976	0.090909	0.090909	0.090909	0.097222	0.059524	0.086957	0.051282	0.044776	0.057971	0.020408	0.112676	0.104478	0.093023	0.151515	0.101449	0.113924	0.128713	0.120000	0.042857	0.096774	0.093023	0.118421	0.079365	0.140625	0.098592	0.104478	0.102941	0.312500	0.123077	0.150685	0.077922	0.148148	0.106667	0.220339	0.125000	0.131148	0.354430	0.317460	0.142857	0.080460	0.109756	0.038462	0.106796	0.044118	0.111111	0.071429	0.088889	0.096774	0.096774	0.036585	0.157895	0.119403	0.060976	0.094595	0.197802	0.164557	0.089552	0.086957	0.096386	0.180723	0.078652	0.084746	0.156627	0.059701	0.093023	0.141176	0.106667	0.126582	0.129032	0.082192	0.151899	0.149425	0.121622	0.135135	0.082353	0.067568	0.132353	0.115385	0.127907	0.092105	0.030769	0.090909	0.123457	0.074627	0.135593
D00732	0.054545	0.125000	0.123288	0.097561	0.102941	0.111111	0.129032	0.097222	0.091954	0.127273	0.197674	0.111111	0.132353	0.131148	0.176471	0.250000	0.086957	0.236111	0.202899	0.089286	0.095238	0.154762	0.136986	0.140625	0.160000	0.131579	0.150538	0.133333	0.236364	0.184211	0.101449	0.075000	0.107692	0.142857	0.054545	0.093750	0.079365	0.151515	0.202703	0.126761	0.075000	0.115942	0.118644	0.411765	0.129032	0.087719	0.084746	0.145455	0.083333	0.098592	0.140625	0.077922	0.173077	0.084746	0.168831	0.111111	0.185185	0.067568	0.098361	0.090909	0.020408	0.037736	0.058824	0.037736	0.019231	0.038462	0.203125	0.098039	0.105263	0.340426	0.142857	0.060241	0.054795	0.203390	0.113636	0.156627	0.055556	0.052632	0.209877	0.160494	0.269231	0.162162	0.173333	0.200000	0.136986	0.192308	0.287671	0.135802	0.181818	0.178082	0.112245	0.151515	0.191781	0.145161	0.088608	0.175676	0.070423	0.159420	0.149254	0.120000	0.085366	0.118421	0.189189	0.109091	0.116667	0.135593	0.158730	0.379310	1.000000	0.279412	0.200000	0.134328	0.163934	0.636364	0.322034	0.146067	0.150000	0.089888	0.078431	0.122807	0.129032	0.082192	0.102564	0.100000	0.103896	0.147541	0.111111	0.111111	0.115942	0.101266	0.106061	0.052632	0.062500	0.075758	0.021277	0.115942	0.161290	0.108434	0.174603	0.121212	0.116883	0.120000	0.154930	0.059701	0.086957	0.108434	0.136986	0.081967	0.145161	0.101449	0.107692	0.106061	0.490909	0.126984	0.154930	0.109589	0.166667	0.173913	0.272727	0.168675	0.175439	0.193182	0.500000	0.105882	0.095238	0.072289	0.040000	0.098039	0.078125	0.062500	0.089552	0.090909	0.086957	0.086957	0.050633	0.146667	0.123077	0.089744	0.112676	0.320988	0.216216	0.092308	0.089552	0.112500	0.215190	0.119048	0.087719	0.175000	0.061538	0.121951	0.104651	0.094595	0.129870	0.119565	0.115942	0.141026	0.166667	0.140845	0.093333	0.097561	0.069444	0.136364	0.140000	0.144578	0.094595	0.083333	0.137255	0.141026	0.076923	0.140351
D00733	0.063492	0.153846	0.096386	0.076087	0.105263	0.126582	0.112676	0.086420	0.168539	0.126984	0.191489	0.098765	0.146667	0.098592	0.202703	0.155844	0.166667	0.225000	0.150000	0.076923	0.174419	0.191011	0.150000	0.051282	0.142857	0.158537	0.137255	0.084507	0.241935	0.164706	0.103896	0.117647	0.109589	0.227273	0.046875	0.112676	0.069444	0.148649	0.166667	0.141026	0.144578	0.131579	0.153846	0.372881	0.128571	0.075758	0.089552	0.180328	0.138462	0.144737	0.064935	0.135802	0.111111	0.106061	0.178571	0.112676	0.177419	0.060241	0.151515	0.078125	0.000000	0.015873	0.032787	0.015873	0.016393	0.032787	0.228571	0.101695	0.134146	0.161290	0.208955	0.102273	0.102564	0.111111	0.138298	0.206897	0.062500	0.061538	0.163043	0.170455	0.200000	0.144578	0.114943	0.177215	0.121951	0.092308	0.337662	0.216867	0.121212	0.233766	0.156863	0.180556	0.246753	0.111111	0.104651	0.116279	0.049383	0.085366	0.061728	0.192308	0.139535	0.132530	0.168675	0.060606	0.151515	0.101449	0.123288	0.390625	0.279412	1.000000	0.225352	0.133333	0.194030	0.265625	0.260870	0.156250	0.122222	0.060000	0.072072	0.123077	0.128571	0.113924	0.104651	0.114943	0.105882	0.128571	0.144928	0.128571	0.162162	0.129412	0.093333	0.059524	0.069444	0.052632	0.017857	0.162162	0.157143	0.134831	0.202899	0.121622	0.055556	0.090090	0.181818	0.095890	0.079208	0.147727	0.179487	0.102941	0.176471	0.103896	0.173913	0.108108	0.338235	0.095890	0.166667	0.125000	0.111111	0.168831	0.234375	0.152174	0.134328	0.187500	0.285714	0.084211	0.134831	0.065217	0.051724	0.070796	0.083333	0.084507	0.093333	0.129032	0.135417	0.135417	0.057471	0.117647	0.108108	0.093023	0.173333	0.221053	0.178571	0.095890	0.138889	0.088889	0.166667	0.072917	0.075758	0.183908	0.098592	0.122222	0.083333	0.097561	0.156627	0.166667	0.162162	0.166667	0.175824	0.153846	0.197368	0.125000	0.061728	0.166667	0.182692	0.155556	0.139241	0.088235	0.135593	0.166667	0.082192	0.138462
D00735	0.094340	0.173913	0.322581	0.153846	0.190476	0.081081	0.166667	0.082192	0.172840	0.127273	0.256098	0.142857	0.115942	0.078125	0.126761	0.142857	0.119403	0.126582	0.092105	0.129630	0.150000	0.141176	0.092105	0.057971	0.144737	0.102564	0.175824	0.046154	0.152542	0.184211	0.101449	0.146667	0.220339	0.200000	0.094340	0.111111	0.133333	0.117647	0.126582	0.095890	0.146667	0.084507	0.137931	0.220339	0.129032	0.127273	0.103448	0.125000	0.083333	0.130435	0.042857	0.185714	0.150943	0.122807	0.139241	0.147541	0.142857	0.067568	0.080645	0.111111	0.000000	0.018519	0.038462	0.018519	0.019231	0.038462	0.166667	0.098039	0.090909	0.235294	0.161290	0.157895	0.149254	0.126984	0.139535	0.246753	0.101449	0.071429	0.139535	0.189873	0.137931	0.116883	0.113924	0.135135	0.169014	0.127273	0.236842	0.179487	0.160714	0.228571	0.159574	0.206349	0.160000	0.092308	0.061728	0.074074	0.055556	0.111111	0.040541	0.183099	0.155844	0.089744	0.222222	0.070175	0.155172	0.196429	0.140625	0.126761	0.200000	0.225352	1.000000	0.245902	0.510638	0.263158	0.300000	0.159091	0.164557	0.077778	0.100000	0.066667	0.093750	0.253968	0.194444	0.173333	0.197183	0.129032	0.186441	0.129032	0.149254	0.115385	0.073529	0.066667	0.079365	0.126984	0.021277	0.132353	0.142857	0.095238	0.193548	0.138462	0.048780	0.120000	0.322581	0.126984	0.063830	0.194805	0.296875	0.118644	0.092308	0.151515	0.125000	0.158730	0.322581	0.183333	0.093333	0.140845	0.109756	0.191176	0.186441	0.259740	0.155172	0.250000	0.265625	0.160494	0.179487	0.141026	0.061224	0.120000	0.150000	0.259259	0.089552	0.156627	0.149425	0.149425	0.077922	0.088608	0.073529	0.118421	0.161765	0.163043	0.153846	0.109375	0.106061	0.155844	0.129412	0.189873	0.087719	0.160494	0.150000	0.260274	0.158537	0.173913	0.191781	0.144444	0.132353	0.308824	0.126437	0.265625	0.154930	0.153846	0.100000	0.171875	0.128713	0.233766	0.173913	0.203704	0.094340	0.141026	0.093750	0.120690
D00738	0.142857	0.215385	0.142857	0.157895	0.216667	0.114286	0.096774	0.100000	0.148148	0.153846	0.174419	0.147059	0.136364	0.098361	0.114286	0.181818	0.089552	0.115385	0.109589	0.092593	0.216216	0.172840	0.094595	0.059701	0.180556	0.166667	0.129032	0.081967	0.346939	0.157895	0.121212	0.235294	0.250000	0.147541	0.098039	0.114754	0.118644	0.193548	0.160000	0.083333	0.166667	0.102941	0.122807	0.186441	0.133333	0.090909	0.050847	0.150943	0.125000	0.134328	0.044118	0.173913	0.072727	0.107143	0.142857	0.152542	0.127273	0.054795	0.083333	0.074074	0.000000	0.000000	0.019608	0.000000	0.000000	0.000000	0.153846	0.173913	0.108108	0.150943	0.228070	0.162162	0.153846	0.095238	0.156627	0.189873	0.121212	0.137255	0.142857	0.164557	0.168675	0.166667	0.075000	0.171429	0.157143	0.111111	0.121951	0.184211	0.211538	0.150685	0.138298	0.088235	0.103896	0.112903	0.076923	0.075949	0.057143	0.114286	0.056338	0.281250	0.175676	0.106667	0.162162	0.035088	0.160714	0.160714	0.183333	0.114286	0.134328	0.133333	0.245902	1.000000	0.169492	0.147541	0.151515	0.111111	0.097561	0.079545	0.102041	0.068966	0.046154	0.184615	0.150685	0.264706	0.152778	0.133333	0.192982	0.152542	0.119403	0.197183	0.059701	0.098592	0.064516	0.131148	0.022222	0.209677	0.129032	0.097561	0.263158	0.142857	0.063291	0.134021	0.702128	0.112903	0.053763	0.153846	0.653061	0.103448	0.095238	0.233333	0.129032	0.126984	0.126761	0.210526	0.095890	0.196970	0.072289	0.234375	0.387755	0.217949	0.413043	0.170455	0.128571	0.164557	0.139241	0.144737	0.020408	0.145833	0.175439	0.157895	0.044118	0.146341	0.139535	0.139535	0.080000	0.050000	0.145161	0.077922	0.149254	0.129032	0.086420	0.095238	0.163934	0.115385	0.132530	0.135802	0.052632	0.121951	0.264151	0.200000	0.162500	0.215385	0.197183	0.122222	0.153846	0.359375	0.129412	0.680851	0.250000	0.100000	0.071429	0.258621	0.142857	0.192308	0.274194	0.211538	0.098039	0.115385	0.046154	0.369565
D00739	0.020000	0.121212	0.190476	0.136986	0.079365	0.089552	0.145455	0.107692	0.189189	0.078431	0.263158	0.158730	0.111111	0.068966	0.106061	0.106061	0.133333	0.123288	0.070423	0.038462	0.089744	0.084337	0.085714	0.047619	0.081081	0.082192	0.176471	0.051724	0.109091	0.152778	0.112903	0.128571	0.120690	0.160714	0.108696	0.125000	0.089286	0.078125	0.093333	0.089552	0.128571	0.060606	0.134615	0.140351	0.145455	0.145833	0.096154	0.076923	0.054545	0.109375	0.031250	0.225806	0.102041	0.117647	0.106667	0.086207	0.096154	0.090909	0.090909	0.104167	0.000000	0.021277	0.044444	0.021277	0.022222	0.044444	0.129032	0.088889	0.100000	0.142857	0.120690	0.173913	0.147541	0.122807	0.109756	0.171053	0.045455	0.081633	0.109756	0.160000	0.108434	0.082192	0.125000	0.100000	0.151515	0.122449	0.208333	0.133333	0.183673	0.161765	0.133333	0.210526	0.126761	0.032258	0.053333	0.066667	0.045455	0.089552	0.029412	0.132353	0.138889	0.054054	0.157143	0.058824	0.153846	0.132075	0.118644	0.089552	0.163934	0.194030	0.510638	0.169492	1.000000	0.181818	0.224138	0.117647	0.118421	0.097561	0.119565	0.075472	0.105263	0.180328	0.215385	0.157143	0.238095	0.145455	0.211538	0.145455	0.166667	0.095890	0.081967	0.057971	0.089286	0.122807	0.000000	0.093750	0.160714	0.089744	0.155172	0.116667	0.039474	0.105263	0.250000	0.142857	0.044944	0.180556	0.225806	0.113208	0.103448	0.112903	0.101695	0.100000	0.250000	0.103448	0.071429	0.088235	0.120000	0.156250	0.145455	0.304348	0.111111	0.256410	0.193548	0.129870	0.164384	0.138889	0.071429	0.129032	0.169811	0.129630	0.081967	0.155844	0.134146	0.134146	0.085714	0.097222	0.081967	0.147059	0.107692	0.111111	0.152778	0.066667	0.118644	0.171429	0.098765	0.225352	0.078431	0.101266	0.148148	0.164384	0.128205	0.174603	0.159420	0.116279	0.076923	0.205882	0.096386	0.193548	0.102941	0.121622	0.093750	0.114754	0.103093	0.275362	0.121212	0.160000	0.108696	0.108108	0.086207	0.074074
D00740	0.061224	0.171875	0.134328	0.090909	0.150000	0.072464	0.142857	0.042857	0.085366	0.142857	0.141176	0.072464	0.092308	0.105263	0.174603	0.213115	0.095238	0.185714	0.132353	0.100000	0.102564	0.109756	0.084507	0.080645	0.140845	0.142857	0.109890	0.087719	0.265306	0.150685	0.076923	0.066667	0.118644	0.157895	0.061224	0.103448	0.068966	0.166667	0.202899	0.121212	0.081081	0.075758	0.132075	0.571429	0.142857	0.098039	0.094340	0.163265	0.092593	0.125000	0.098361	0.084507	0.195652	0.094340	0.150685	0.122807	0.208333	0.073529	0.109091	0.102041	0.000000	0.020833	0.043478	0.020833	0.021739	0.043478	0.224138	0.111111	0.068493	0.583333	0.157895	0.064935	0.059701	0.250000	0.121951	0.125000	0.060606	0.058824	0.179487	0.173333	0.256757	0.176471	0.154930	0.200000	0.115942	0.191489	0.313433	0.116883	0.180000	0.194030	0.107527	0.166667	0.208955	0.120690	0.081081	0.109589	0.060606	0.104478	0.075758	0.130435	0.092105	0.082192	0.188406	0.100000	0.129630	0.150943	0.116667	0.298246	0.636364	0.265625	0.263158	0.147541	0.181818	1.000000	0.469388	0.129412	0.131579	0.070588	0.072165	0.074074	0.122807	0.073529	0.111111	0.093333	0.112676	0.163636	0.122807	0.122807	0.126984	0.094595	0.080645	0.057143	0.068966	0.065574	0.024390	0.126984	0.178571	0.088608	0.192982	0.079365	0.066667	0.127660	0.169231	0.065574	0.080460	0.116883	0.149254	0.090909	0.140351	0.111111	0.118644	0.116667	0.617021	0.101695	0.151515	0.102941	0.148649	0.171875	0.306122	0.166667	0.196078	0.137931	0.630435	0.100000	0.102564	0.077922	0.045455	0.081633	0.086207	0.068966	0.080645	0.084337	0.080460	0.080460	0.054795	0.126761	0.063492	0.067568	0.140625	0.442857	0.183099	0.101695	0.080645	0.064103	0.184211	0.100000	0.098039	0.157895	0.067797	0.131579	0.098765	0.071429	0.109589	0.127907	0.126984	0.185714	0.121951	0.153846	0.101449	0.090909	0.075758	0.150000	0.136842	0.141026	0.102941	0.092593	0.155556	0.106667	0.103448	0.156863
D00741	0.054545	0.173913	0.154930	0.071429	0.153846	0.081081	0.093750	0.053333	0.091954	0.107143	0.144444	0.066667	0.100000	0.078125	0.142857	0.194030	0.136364	0.141026	0.136986	0.070175	0.121951	0.127907	0.106667	0.057971	0.129870	0.131579	0.103093	0.046154	0.192982	0.139241	0.070423	0.061728	0.125000	0.263158	0.054545	0.129032	0.030303	0.151515	0.171053	0.176471	0.075000	0.084507	0.118644	0.309091	0.147541	0.087719	0.103448	0.145455	0.083333	0.130435	0.057971	0.092105	0.150943	0.066667	0.125000	0.093750	0.163636	0.053333	0.080645	0.090909	0.020408	0.037736	0.058824	0.037736	0.060000	0.058824	0.184615	0.098039	0.090909	0.340426	0.200000	0.086420	0.054795	0.109375	0.139535	0.129412	0.055556	0.071429	0.166667	0.205128	0.253165	0.162162	0.173333	0.183099	0.106667	0.127273	0.253333	0.135802	0.140351	0.228571	0.112245	0.225806	0.242857	0.092308	0.075000	0.074074	0.055556	0.081081	0.054795	0.150685	0.085366	0.089744	0.173333	0.089286	0.116667	0.116667	0.123077	0.194030	0.322034	0.260870	0.300000	0.151515	0.224138	0.469388	1.000000	0.133333	0.135802	0.065934	0.067961	0.066667	0.093750	0.067568	0.131579	0.086420	0.133333	0.206897	0.166667	0.147541	0.166667	0.101266	0.057971	0.052632	0.046154	0.059701	0.021277	0.132353	0.142857	0.095238	0.233333	0.072464	0.048780	0.108911	0.223881	0.059701	0.063830	0.135802	0.202899	0.064516	0.092308	0.117647	0.125000	0.089552	0.438596	0.109375	0.093333	0.094595	0.166667	0.157143	0.228070	0.197531	0.175439	0.141304	0.396552	0.080460	0.121951	0.072289	0.061224	0.076923	0.078125	0.079365	0.089552	0.103448	0.098901	0.098901	0.050633	0.146667	0.073529	0.075949	0.112676	0.258824	0.232877	0.092308	0.123077	0.085366	0.170732	0.105882	0.087719	0.205128	0.061538	0.121951	0.079545	0.080000	0.115385	0.157303	0.115942	0.186667	0.166667	0.173913	0.123288	0.139241	0.069444	0.153846	0.163265	0.172840	0.094595	0.083333	0.094340	0.112500	0.111111	0.140351
D00759	0.078947	0.166667	0.104167	0.140000	0.151163	0.094737	0.068182	0.084211	0.144231	0.116883	0.175926	0.106383	0.109890	0.068966	0.168539	0.155556	0.100000	0.097087	0.126316	0.075949	0.160000	0.234694	0.103093	0.077778	0.193548	0.122449	0.100840	0.045455	0.108434	0.163265	0.086957	0.100000	0.142857	0.156627	0.037975	0.119048	0.057471	0.162791	0.164948	0.130435	0.111111	0.122222	0.125000	0.090909	0.080460	0.048780	0.047619	0.160000	0.098765	0.096774	0.065934	0.126316	0.148649	0.047619	0.096154	0.146341	0.173333	0.095745	0.123457	0.063291	0.000000	0.012821	0.040000	0.012821	0.013158	0.026316	0.147727	0.081081	0.080000	0.129870	0.116279	0.120000	0.134831	0.091954	0.196078	0.176471	0.086957	0.050000	0.207921	0.145631	0.194175	0.170213	0.217391	0.161290	0.114583	0.102564	0.145631	0.148515	0.098765	0.157895	0.127119	0.176471	0.132653	0.055556	0.145833	0.121212	0.075269	0.094737	0.074468	0.113402	0.107843	0.135417	0.131313	0.036585	0.137500	0.109756	0.114943	0.142857	0.146067	0.156250	0.159091	0.111111	0.117647	0.129412	0.133333	1.000000	0.487179	0.222222	0.107438	0.060241	0.056180	0.107527	0.100000	0.098039	0.112245	0.119048	0.132530	0.119048	0.097826	0.099010	0.077778	0.072165	0.033708	0.079545	0.074627	0.160920	0.090909	0.084112	0.113636	0.126437	0.078431	0.152542	0.139785	0.091954	0.087719	0.148515	0.138298	0.046512	0.117647	0.149425	0.185185	0.077778	0.152174	0.130952	0.104167	0.153846	0.223404	0.129032	0.105882	0.141509	0.109756	0.172727	0.153846	0.145631	0.126214	0.141414	0.070423	0.192982	0.107143	0.082353	0.054348	0.100917	0.127273	0.127273	0.070000	0.222222	0.127907	0.079208	0.119565	0.149123	0.075472	0.091954	0.127907	0.086538	0.176471	0.092593	0.048780	0.123810	0.081395	0.137255	0.166667	0.117021	0.132653	0.144144	0.160920	0.153061	0.119266	0.129032	0.115789	0.117647	0.041237	0.178571	0.200000	0.144231	0.117021	0.098765	0.123288	0.097087	0.044444	0.112500
D00760	0.090909	0.130952	0.103448	0.130435	0.098765	0.068182	0.076923	0.044944	0.101010	0.070423	0.181818	0.068182	0.070588	0.064103	0.093023	0.146341	0.059524	0.072917	0.077778	0.086957	0.104167	0.168421	0.065934	0.074074	0.109890	0.111111	0.130841	0.025000	0.093333	0.168539	0.058824	0.075269	0.088608	0.102564	0.043478	0.090909	0.051282	0.125000	0.144444	0.093023	0.098901	0.083333	0.095890	0.088608	0.050000	0.055556	0.054054	0.100000	0.067568	0.082353	0.048193	0.089888	0.171875	0.054054	0.094737	0.105263	0.114286	0.081395	0.065789	0.072464	0.000000	0.014706	0.046154	0.014706	0.015152	0.030303	0.109756	0.060606	0.053763	0.132353	0.102564	0.085106	0.123457	0.089744	0.131313	0.134021	0.058824	0.042254	0.131313	0.136842	0.153061	0.136364	0.172414	0.139535	0.077778	0.085714	0.136842	0.127660	0.097222	0.123596	0.128440	0.139241	0.086022	0.049383	0.086957	0.063158	0.071429	0.080460	0.058140	0.088889	0.095745	0.087912	0.120879	0.041667	0.094595	0.109589	0.087500	0.160494	0.150000	0.122222	0.164557	0.097561	0.118421	0.131579	0.135802	0.487179	1.000000	0.261364	0.107143	0.054054	0.050000	0.068966	0.075269	0.073684	0.087912	0.090909	0.105263	0.090909	0.058140	0.074468	0.101266	0.080460	0.025000	0.075949	0.016393	0.137500	0.048780	0.060000	0.100000	0.086420	0.063830	0.145455	0.116279	0.049383	0.055556	0.115789	0.114943	0.052632	0.103896	0.097561	0.088608	0.074074	0.156627	0.075949	0.090909	0.104651	0.220930	0.104651	0.090909	0.144330	0.094595	0.178218	0.144578	0.136842	0.092784	0.131868	0.047619	0.235294	0.092105	0.051282	0.048193	0.111111	0.117647	0.117647	0.043011	0.176471	0.101266	0.087912	0.068966	0.130841	0.072165	0.089744	0.101266	0.084211	0.134021	0.080000	0.055556	0.090909	0.077922	0.127660	0.135417	0.117647	0.109890	0.125000	0.123457	0.131868	0.087379	0.117647	0.090909	0.106383	0.045977	0.141026	0.174312	0.147368	0.104651	0.053333	0.074627	0.095745	0.050000	0.097222
